"","Kid","Pa","Ma","X_kid","Y_kid","X_pa","Y_pa","X_ma","Y_ma","Dist_pa","Dist_ma","Pheno_kid","Pheno_pa","Pheno_ma","Red_kid","Yellow_kid","Red_pa","Yellow_pa","Red_ma","Yellow_ma","year_kid","year_pa","year_ma","FDR","Pvalue","LOD","P.Pr.C_Se_Se","P.Pr.Max","MaxP.Pr.Relat","TotPaNonExc","TotMaNonExc","TotUnkNonExc","TotPairsNonExc","KidMiss","PaMiss","MaMiss","MI.Kid.Pa","MI.Kid.Ma","MI.Trio","MendIncLoci"
"347","S6391","K0962","K0199",423884.6523,4686468.525,423885.715,4686468.051,423911.155,4686539.665,1.16361818926766,75.916353358436,"FO","-9","FO","3.5","2","-9","-9","4","2",2014,2010,2010,"0.000000","0.000000","22.592962","0.999785","0.999785","C_Se_Se","0","0","58","6","0","0","0","0","0","0","---"
"348","S0198","K0332","L0194",423884.8808,4686063.254,423883.5214,4686064.712,423885.1885,4686066.155,1.99342227376332,2.91727274918123,"FR","FR","-9","4","1","4.5","1","-9","-9",2014,2010,2011,"0.000000","0.000000","23.063345","0.999866","0.999866","C_Se_Se","0","0","80","37","1","0","0","0","0","0","---"
"349","S2218","L0428","L0420",423885.3243,4686432.745,423884.5714,4686435.795,423885.1308,4686437.62,3.14155350245834,4.8788387194083,"FR","FR","FR","3.5","0.5","4","1","3.5","1",2014,2011,2011,"0.000000","0.000000","23.119458","0.999873","0.999873","C_Se_Se","0","0","41","27","1","3","2","0","0","0","---"
"350","S2181","K1000","K1133",423885.3726,4686428.574,423847.9153,4686371.515,423883.6875,4686428.853,68.2552474490533,1.70804069332736,"W","-9","-9","1","0.5","-9","-9","-9","-9",2014,2010,2010,"0.000000","0.000000","23.687595","0.999928","0.999928","C_Se_Se","0","0","18","10","0","1","0","0","0","0","---"
"351","S6566","L0411","L0420",423885.4378,4686435.692,423884.6306,4686435.625,423885.1308,4686437.62,0.809975826822931,1.95228916946138,"FR","FR","FR","3","1","3.5","1","3.5","1",2014,2011,2011,"0.000000","0.000000","24.306661","0.999961","0.999961","C_Se_Se","0","0","44","17","0","0","2","0","0","0","---"
"352","S2219","L0411","L0420",423886.1567,4686431.189,423884.6306,4686435.625,423885.1308,4686437.62,4.69117013205357,6.51231385978065,"FR","FR","FR","3.5","0.5","3.5","1","3.5","1",2014,2011,2011,"0.000000","0.000000","24.274441","0.999960","0.999960","C_Se_Se","0","0","44","3","1","0","2","0","0","0","---"
"353","S2199","K1133","K1122",423886.2102,4686429.808,423883.6875,4686428.853,423885.6453,4686435.587,2.69741362975764,5.80654398167419,"Y","-9","-9","1","2","-9","-9","-9","-9",2014,2010,2010,"0.000000","0.000000","23.541301","0.999917","0.999917","C_Se_Se","0","0","21","1","0","0","1","0","0","0","---"
"354","S2196","K1133","K1122",423886.2246,4686429.327,423883.6875,4686428.853,423885.6453,4686435.587,2.58099833583291,6.28674705224487,"WR","-9","-9","2","1","-9","-9","-9","-9",2014,2010,2010,"0.000000","0.000000","23.659865","0.999926","0.999926","C_Se_Se","0","0","22","2","0","0","1","0","0","0","---"
"355","S2182","K1133","K1122",423886.2968,4686431.024,423883.6875,4686428.853,423885.6453,4686435.587,3.39436113141274,4.60927556681039,"FR","-9","-9","3","0.5","-9","-9","-9","-9",2014,2010,2010,"0.032581","0.008000","21.487843","0.999352","0.999352","C_Se_Se","0","0","19","7","1","0","1","0","0","0","---"
"356","S0483","M0104","L0497",423886.5024,4686363.731,423811.19,4686279.752,423885.5218,4686362.358,112.802615371499,1.68721823102975,"FR","Y","-9","4","1","0.5","2.5","-9","-9",2014,2012,2011,"0.000000","0.000000","25.002804","0.999981","0.999981","C_Se_Se","0","0","4","1","0","0","0","0","0","0","---"
"357","S2213","L1017","L0420",423886.5527,4686430.578,423822.7485,4686283.134,423885.1308,4686437.62,160.657116473816,7.18411884751265,"FR","-9","FR","4.5","0.5","-9","-9","3.5","1",2014,2011,2011,"0.000000","0.000000","25.950922","0.999993","0.999993","C_Se_Se","0","0","12","9","0","0","2","0","0","0","---"
"358","S2200","K1133","K1122",423886.7913,4686429.417,423883.6875,4686428.853,423885.6453,4686435.587,3.15462683057271,6.27552515723575,"FO","-9","-9","4","2.5","-9","-9","-9","-9",2014,2010,2010,"0.032903","0.008000","20.534993","0.998322","0.998322","C_Se_Se","0","0","31","10","0","0","1","0","0","0","---"
"359","S2214","L0411","L0420",423887.1436,4686430.31,423884.6306,4686435.625,423885.1308,4686437.62,5.87914908847648,7.58204878959039,"FR","FR","FR","4","0.5","3.5","1","3.5","1",2014,2011,2011,"0.000000","0.000000","23.564397","0.999919","0.999919","C_Se_Se","0","0","43","38","0","0","2","0","0","0","---"
"360","S6574","L0413","M1251",423887.1493,4686442.554,423885.996,4686441.424,423975.8999,4686548.921,1.61462097402452,138.530168878416,"FR","FR","FR","3","0.5","4","1","4","1",2014,2011,2012,"0.007635","0.001000","21.540268","0.999385","0.999385","C_Se_Se","0","0","15","1","2","4","0","0","0","0","---"
"361","S8145","J0540","J0659",423887.3725,4686434.623,424292.1219,4686420.506,424298.9703,4686414.884,404.995514159569,412.070839887795,"FR","FR","FR","4","0.5","3.5","1","4","1",2014,2009,2009,"0.015969","0.003000","21.638447","0.999443","0.999443","C_Se_Se","0","0","46","10","0","0","0","0","1","1","s1099_632387"
"362","S1874","K2026","K1122",423887.562,4686434.145,423854.6397,4686377.522,423885.6453,4686435.587,65.4984119368655,2.39856267212957,"Y","-9","-9","0.5","2.5","-9","-9","-9","-9",2014,2010,2010,"0.022410","0.005000","22.019834","0.999619","0.999619","C_Se_Se","0","0","46","7","1","1","1","0","0","0","---"
"363","S1850","L0414","M0464",423887.8437,4686440.966,423885.5964,4686440.78,423887.5079,4686441.02,2.25498409974815,0.340114157233437,"FR","WO","FR","4","0.5","1.5","2.5","4","1",2014,2011,2012,"0.000000","0.000000","23.122023","0.999874","0.999874","C_Se_Se","0","0","19","2","1","0","1","0","0","0","---"
"364","S1868","K1776","K1122",423888.3587,4686435.838,423735.2629,4686027.781,423885.6453,4686435.587,435.831204971222,2.72498450640086,"FO","-9","-9","4","2.5","-9","-9","-9","-9",2014,2010,2010,"0.006587","0.001000","22.557388","0.999778","0.999778","C_Se_Se","0","0","24","7","0","1","1","0","0","0","---"
"365","S6642","L0496","L0420",423888.6226,4686442.595,423785.9174,4686261.76,423885.1308,4686437.62,207.965514766347,6.07809939343039,"WR","FR","FR","2.5","1.5","3","1","3.5","1",2014,2011,2011,"0.019204","0.004000","21.221664","0.999155","0.999155","C_Se_Se","0","0","98","32","1","2","2","0","0","0","---"
"366","S1888","L0526","L0413",423888.975,4686435.844,423859.0811,4686319.499,423885.996,4686441.424,120.124120317892,6.32541231863855,"FR","FO","FR","3.5","1","3","2","4","1",2014,2011,2011,"0.006784","0.001000","21.386098","0.999283","0.999283","C_Se_Se","0","0","9","1","1","0","4","0","1","1","s1099_632387"
"367","S1878","L1053","L0420",423889.3612,4686430.612,423745.5837,4686237.954,423885.1308,4686437.62,240.393582423017,8.18586270134852,"FR","-9","FR","3","0.5","-9","-9","3.5","1",2014,2011,2011,"0.006859","0.001000","22.668611","0.999801","0.999801","C_Se_Se","0","0","33","16","0","1","2","0","0","0","---"
"368","S8783","L1628","L0413",423889.375,4686436.146,423731.2508,4686964.296,423885.996,4686441.424,551.312692694482,6.26697095887607,"FR","WO","FR","4","0.5","1.5","2.5","4","1",2014,2011,2011,"0.025826","0.006000","21.336724","0.999247","0.999247","C_Se_Se","0","0","40","15","0","0","4","0","0","0","---"
"369","S8988","L0411","L0420",423889.6586,4686428.751,423884.6306,4686435.625,423885.1308,4686437.62,8.51661082815476,9.95791814785781,"FR","FR","FR","3.5","0.5","3.5","1","3.5","1",2014,2011,2011,"0.000000","0.000000","23.700547","0.999929","0.999929","C_Se_Se","0","0","24","10","0","0","2","0","0","0","---"
"370","S2292","L1080","L0420",423889.9379,4686425.725,423722.2012,4686223.536,423885.1308,4686437.62,262.708949690747,12.8296233546372,"WR","Y","FR","2","1","1","2.5","3.5","1",2014,2011,2011,"0.000000","0.000000","24.767736","0.999976","0.999976","C_Se_Se","0","0","52","4","0","0","2","0","0","0","---"
"371","S8800","L0411","L0420",423890.2012,4686429.204,423884.6306,4686435.625,423885.1308,4686437.62,8.50063676212221,9.82537592988938,"FR","FR","FR","3","0.5","3.5","1","3.5","1",2014,2011,2011,"0.000000","0.000000","24.536920","0.999969","0.999969","C_Se_Se","0","0","18","6","0","0","2","0","0","0","---"
"372","S2183","K2026","K1122",423890.6268,4686433.178,423854.6397,4686377.522,423885.6453,4686435.587,66.2771582255852,5.53340973093918,"W","-9","-9","0.5","1","-9","-9","-9","-9",2014,2010,2010,"0.000000","0.000000","22.124608","0.999657","0.999657","C_Se_Se","0","0","11","2","0","1","1","0","0","0","---"
"373","S7102","K1776","K1884",423890.9372,4686484.12,423735.2629,4686027.781,423892.9141,4686478.256,482.161560683977,6.18826547674982,"FR","-9","-9","3.5","0.5","-9","-9","-9","-9",2014,2010,2010,"0.000000","0.000000","24.116671","0.999953","0.999953","C_Se_Se","0","0","41","30","1","1","0","0","0","0","---"
"374","S2206","L0510","L0420",423892.5632,4686431.736,423816.7701,4686278.742,423885.1308,4686437.62,170.738859207817,9.47955831071578,"WR","-9","FR","2","1","-9","-9","3.5","1",2014,2011,2011,"0.000000","0.000000","23.203296","0.999883","0.999883","C_Se_Se","0","0","70","12","2","0","2","0","0","0","---"
"375","S8701","L1053","L0420",423893.4716,4686432.029,423745.5837,4686237.954,423885.1308,4686437.62,243.999870064462,10.0413258905513,"-9","-9","FR","-9","-9","-9","-9","3.5","1",2014,2011,2011,"0.015868","0.003000","22.298866","0.999712","0.999712","C_Se_Se","0","0","35","28","1","1","2","0","0","0","---"
"376","S6548","P3054","J1030",423899.4494,4686514.074,423902.5111,4686517.891,423928.5231,4686536.976,4.89320916052491,37.0105611370578,"FO","FR","-9","3.5","1.5","4","0.5","-9","-9",2014,2013,2009,"0.000000","0.000000","22.891165","0.999841","0.999841","C_Se_Se","0","0","23","2","0","1","1","0","0","0","---"
"377","S0181","K0635","K0626",423901.138,4686071.285,423901.6154,4686071.864,423903.2417,4686070.582,0.750434380827198,2.21805380678546,"FR","WR","FR","3","0.5","1.5","1","4","0.5",2014,2010,2010,"0.014979","0.003000","22.190387","0.999679","0.999679","C_Se_Se","0","0","82","12","2","0","0","0","0","0","---"
"378","S0188","K0635","K1823",423901.1385,4686071.339,423901.6154,4686071.864,423927.815,4686082.401,0.7092662478925,28.8791186889119,"WO","WR","-9","2.5","2.5","1.5","1","-9","-9",2014,2010,2010,"0.000000","0.000000","22.996987","0.999857","0.999857","C_Se_Se","0","0","35","1","0","0","0","0","0","0","---"
"379","S8003","K1776","K0981",423902.7519,4686511.015,423735.2629,4686027.781,423900.374,4686510.935,511.436862062431,2.37924534460751,"WR","-9","-9","1.5","0.5","-9","-9","-9","-9",2014,2010,2010,"0.000000","0.000000","22.405543","0.999741","0.999741","C_Se_Se","0","0","336","43","1","1","0","0","0","0","---"
"380","S0037","K0464","K0635",423903.2439,4686072.966,423714.3032,4686011.453,423901.6154,4686071.864,198.701880427726,1.9663204850365,"WR","FR","WR","2.5","1","4","1","1.5","1",2014,2010,2010,"0.022451","0.005000","21.482717","0.999349","0.999349","C_Se_Se","0","0","630","206","0","0","0","0","0","0","---"
"381","S0192","L0188","K1823",423903.442,4686077.247,423906.6014,4686075.168,423927.815,4686082.401,3.78206945514312,24.9119819563286,"FO","FO","-9","4","2","3","1.5","-9","-9",2014,2011,2010,"0.000000","0.000000","22.266929","0.999703","0.999703","C_Se_Se","0","0","53","9","1","0","0","0","0","0","---"
"382","S0021","J0284","L0188",423907.7186,4686074.436,423801.1674,4686054.808,423906.6014,4686075.168,108.343973553827,1.33564959471171,"WR","FR","FO","1.5","1","3","1","3","1.5",2014,2009,2011,"0.000000","0.000000","24.015066","0.999948","0.999948","C_Se_Se","0","0","13","10","1","0","0","0","0","0","---"
"383","S0025","K1768","M0025",423908.297,4686075.495,423913.013,4686075.848,423929.8,4686080,4.72919284864507,21.9698437408556,"FR","FR","FR","4","0.5","4","1","3.5","1",2014,2010,2012,"0.000000","0.000000","22.286211","0.999708","0.999708","C_Se_Se","0","0","12","4","0","0","0","0","0","0","---"
"384","S0006","K1768","P1384",423912.5213,4686077.192,423913.013,4686075.848,423948.3639,4686087.714,1.4311201517742,37.3551128863997,"WR","FR","W","2","0.5","4","1","0.5","1",2014,2010,2013,"0.000000","0.000000","23.396136","0.999904","0.999904","C_Se_Se","0","0","36","10","4","0","2","0","0","0","---"
"385","S8590","K0508","K1802",423915.4483,4686079.316,423873.9961,4686066.665,423920.2566,4686080.219,43.3397356455942,4.8923570893997,"WR","WR","-9","2","0.5","1.5","1","-9","-9",2014,2010,2010,"0.022862","0.005000","20.120827","0.997463","0.997463","C_Se_Se","0","0","3","1","0","0","1","1","0","1","s1099_632387"
"386","S6550","K0199","K1631",423915.8312,4686553.368,423911.155,4686539.665,423921.9358,4686556.369,14.4789176195231,6.80236298359066,"FO","FO","-9","3.5","2","4","2","-9","-9",2014,2010,2010,"0.006916","0.001000","22.211456","0.999686","0.999686","C_Se_Se","0","0","10","4","0","0","3","0","0","0","---"
"387","S1974","K1631","K1859",423916.6865,4686551.872,423921.9358,4686556.369,423923.1658,4686574.553,6.91217472907248,23.588325279341,"WR","-9","-9","2","1","-9","-9","-9","-9",2014,2010,2010,"0.045598","0.012000","19.285366","0.994169","0.994169","C_Se_Se","0","0","4","2","0","3","0","1","0","1","s260_949098"
"388","S8650","K0375","K0652",423923.8257,4686077.608,423921.2719,4686084.155,423921.3429,4686082.626,7.02745355326433,5.59862660315546,"WO","-9","FO","1.5","2","-9","-9","3","2",2014,2010,2010,"0.000000","0.000000","22.994073","0.999856","0.999856","C_Se_Se","0","0","3","1","0","1","2","0","0","0","---"
"389","S0492","L0495","L0352",423924.5262,4686515.414,423926.1093,4686524.282,423928.221,4686527.417,9.00819791113254,12.5588039260029,"FR","-9","WR","3.5","1","-9","-9","1.5","0.5",2014,2011,2011,"0.007611","0.001000","21.519445","0.999372","0.999372","C_Se_Se","0","0","26","8","1","1","0","0","0","0","---"
"390","S0186","K1802","L0169",423924.5388,4686079.153,423920.2566,4686080.219,423983.5383,4686104.157,4.41288939798815,64.0791777119548,"WO","-9","-9","2","2.5","-9","-9","-9","-9",2014,2010,2011,"0.045529","0.012000","21.180065","0.999119","0.999119","C_Se_Se","0","0","84","39","0","1","2","0","0","0","---"
"391","S8642","K0642","K1833",423924.7632,4686081.802,423922.814,4686082.021,423928.8887,4686091.044,1.96146415713141,10.1209838574702,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2014,2010,2010,"0.022572","0.005000","21.378654","0.999277","0.999277","C_Se_Se","0","0","10","4","0","2","1","0","0","0","---"
"392","S0565","J1318","L0495",423924.7737,4686524.038,423911.8486,4686491.951,423926.1093,4686524.282,34.5923948140152,1.35770518152917,"WR","-9","-9","2","0.5","-9","-9","-9","-9",2014,2009,2011,"0.000000","0.000000","23.707363","0.999930","0.999930","C_Se_Se","0","0","9","3","1","0","1","0","0","0","---"
"393","S6263","L0495","J0863",423925.4272,4686526.038,423926.1093,4686524.282,423928.3932,4686539.763,1.8838249415034,14.0418225674386,"FR","-9","FO","3","0.5","-9","-9","3","2.5",2014,2011,2009,"0.000000","0.000000","22.296839","0.999711","0.999711","C_Se_Se","0","0","23","6","0","1","0","0","0","0","---"
"394","S0577","L0294","L0352",423925.6873,4686526.481,423926.8251,4686542.616,423928.221,4686527.417,16.1750676617719,2.70106121578731,"WO","FO","WR","1.5","2.5","4","2.5","1.5","0.5",2014,2011,2011,"0.029321","0.007000","17.972320","0.978663","0.978663","C_Se_Se","0","0","36","1","0","2","0","1","0","1","s1099_632387"
"395","S4126","L0352","L0365",423926.1403,4686528.535,423928.221,4686527.417,423929.1896,4686536.426,2.36204074678673,8.45967561358128,"W","WR","WR","0.5","0.5","1.5","0.5","2","1.5",2014,2011,2011,"0.000000","0.000000","24.912923","0.999979","0.999979","C_Se_Se","0","0","4","1","0","0","0","0","0","0","---"
"396","S6275","K1884","L0352",423926.7238,4686530.006,423892.9141,4686478.256,423928.221,4686527.417,61.815518392139,2.9907405167457,"FO","-9","WR","3","1.5","-9","-9","1.5","0.5",2014,2010,2011,"0.015039","0.003000","21.390010","0.999286","0.999286","C_Se_Se","0","0","105","13","0","0","0","0","0","0","---"
"397","S1221","K1784","L0294",423926.8689,4686544.063,423740.1774,4686030.481,423926.8251,4686542.616,546.461514561336,1.44766275047562,"FO","-9","FO","3.5","2","-9","-9","4","2.5",2014,2010,2011,"0.006434","0.001000","20.647488","0.998500","0.998500","C_Se_Se","0","0","35","4","1","1","2","0","1","1","s1180_371625"
"398","S0017","K0642","L0015",423927.3706,4686079.993,423922.814,4686082.021,423926.2127,4686082.418,4.98752318890113,2.68725834433735,"WR","-9","-9","1.5","0.5","-9","-9","-9","-9",2014,2010,2011,"0.018631","0.004000","18.972389","0.992044","0.992044","C_Se_Se","0","0","40","2","0","2","1","1","1","2","s1099_632387,s24_510325"
"399","S0007","K1227","K0206",423927.8896,4686080.125,423925.5265,4686081.114,423930.5002,4686082.922,2.5617108756059,3.82602161017066,"WR","-9","FO","1.5","1","-9","-9","3.5","2.5",2014,2010,2010,"0.035892","0.009000","21.126091","0.999070","0.999070","C_Se_Se","0","0","66","19","1","1","0","0","0","0","---"
"400","S6740","L0832","K0156",423927.9606,4686079.993,423785.4875,4686030.808,423924.3045,4686080.449,150.724080519904,3.68442712099894,"FO","-9","FO","4","2.5","-9","-9","4","2.5",2014,2011,2010,"0.012268","0.002000","20.724625","0.998611","0.998611","C_Se_Se","0","0","22","8","4","2","2","0","0","0","---"
"401","S3781","L0352","L0365",423929.1271,4686526.31,423928.221,4686527.417,423929.1896,4686536.426,1.43054752163285,10.1161930713999,"Y","WR","WR","0.5","2.5","1.5","0.5","2","1.5",2014,2011,2011,"0.000000","0.000000","24.535920","0.999969","0.999969","C_Se_Se","0","0","9","4","0","0","0","0","0","0","---"
"402","S4967","K1784","L0294",423933.6399,4686534.468,423740.1774,4686030.481,423926.8251,4686542.616,539.843157848581,10.6222127186679,"FO","-9","FO","3","2","-9","-9","4","2.5",2014,2010,2011,"0.000000","0.000000","23.091410","0.999870","0.999870","C_Se_Se","0","0","57","6","0","1","2","0","0","0","---"
"403","S4968","K0373","J1484",423938.6415,4686093.333,423922.5013,4686079.541,423942.7997,4686090.148,21.2302925091751,5.23782896217028,"Y","-9","-9","0.5","2.5","-9","-9","-9","-9",2014,2010,2009,"0.000000","0.000000","23.594008","0.999921","0.999921","C_Se_Se","0","0","11","5","1","0","2","0","0","0","---"
"404","S0009","M1006","J1072",423939.2175,4686087.663,423936.2412,4686087.148,423984.2937,4686089.457,3.02052755158493,45.1118858222329,"WR","WR","WO","2","1.5","1.5","1","1.5","2",2014,2012,2009,"0.018665","0.004000","20.165964","0.997575","0.997575","C_Se_Se","0","0","5","1","0","1","1","1","1","2","s1187_290152,ros_assembly_575837"
"405","S8583","K0114","J1484",423943.3158,4686089.082,423900.9896,4686072.139,423942.7997,4686090.148,45.5913638251794,1.18436278616216,"Y","FO","-9","0.5","2.5","3.5","1.5","-9","-9",2014,2010,2009,"0.012298","0.002000","21.850409","0.999549","0.999549","C_Se_Se","0","0","23","11","2","1","2","0","0","0","---"
"406","S0249","J1598","J1484",423944.7024,4686091.538,423894.9199,4686068.264,423942.7997,4686090.148,54.9543117709555,2.35634617346466,"WR","FO","-9","2","0.5","4.5","1.5","-9","-9",2014,2009,2009,"0.032422","0.008000","18.907179","0.991512","0.991512","C_Se_Se","0","0","56","3","0","0","2","1","0","1","ros_assembly_575837"
"407","S0128","L0653","K0451",423972.1889,4686092.273,423970.8165,4686091.151,423971.6796,4686091.48,1.77267192705447,0.942462460470873,"FR","FR","-9","4","1","4","1","-9","-9",2014,2011,2010,"0.025781","0.006000","20.559845","0.998363","0.998363","C_Se_Se","0","0","72","19","0","0","0","0","1","1","s382_741148"
"408","S2665","K1784","M0722",423991.6109,4686518.989,423740.1774,4686030.481,423996.7934,4686513.057,549.416846289448,7.87698738416568,"WR","-9","WR","2","1","-9","-9","1.5","1.5",2014,2010,2012,"0.045737","0.012000","20.050860","0.997280","0.997280","C_Se_Se","0","0","25","5","1","1","1","0","1","1","s24_510325"
"409","S1732","M0722","J0455",423991.9443,4686515.902,423996.7934,4686513.057,424246.7482,4686129.555,5.62208109235404,462.805609153845,"WO","WR","FR","1.5","2.5","1.5","1.5","3.5","1",2014,2012,2009,"0.000000","0.000000","21.833706","0.999542","0.999542","C_Se_Se","0","0","34","1","0","1","0","0","0","0","---"
"410","S6784","M1253","M0722",423993.2064,4686512.903,423979.3103,4686545.511,423996.7934,4686513.057,35.4454970230471,3.59030430465532,"Y","WR","WR","0.5","2.5","2.5","1","1.5","1.5",2014,2012,2012,"0.016141","0.003000","21.367767","0.999270","0.999270","C_Se_Se","0","0","23","6","1","0","1","0","0","0","---"
"411","S0245","J1492","J0056",424001.9263,4686105.168,423944.8332,4686097.588,424024.848,4686105.041,57.5940836162605,22.9220518254831,"Y","-9","WR","0.5","2.5","-9","-9","2.5","1",2014,2009,2009,"0.006954","0.001000","22.778363","0.999822","0.999822","C_Se_Se","0","0","8","2","1","0","0","0","0","0","---"
"412","S7004","L0541","J0158",424006.6787,4686510.711,424133.5775,4686438.391,424134.0799,4686437.903,146.059877589601,146.738102159847,"FR","FR","FR","4.5","0.5","4","1","3.5","1",2014,2011,2009,"0.015834","0.003000","22.387721","0.999736","0.999736","C_Se_Se","0","0","36","42","1","3","0","0","0","0","---"
"413","S2777","L0780","L0386",424030.0032,4686438.888,424030.2387,4686436.018,424032.1804,4686439.171,2.87964585507421,2.1955156205433,"FR","-9","FO","4","1","-9","-9","4.5","2.5",2014,2011,2011,"0.000000","0.000000","24.912663","0.999979","0.999979","C_Se_Se","0","0","17","1","0","0","1","0","0","0","---"
"414","S2770","L0775","L0383",424031.3991,4686446.012,424033.0164,4686444.803,424034.4892,4686439.682,2.01924250392283,7.04397742835189,"FR","-9","FO","3.5","1","-9","-9","4","2.5",2014,2011,2011,"0.029670","0.007000","21.231341","0.999163","0.999163","C_Se_Se","0","0","266","102","0","1","0","0","0","0","---"
"415","S7241","L0386","K1123",424032.0738,4686445.922,424032.1804,4686439.171,424034.621,4686440.188,6.75184156821033,6.27431142371985,"FO","FO","FO","3.5","2.5","4.5","2.5","3.5","2.5",2014,2011,2010,"0.032957","0.008000","21.160584","0.999102","0.999102","C_Se_Se","0","0","8","6","0","1","0","0","0","0","---"
"416","S6814","L0383","M1275",424033.6699,4686440.849,424034.4892,4686439.682,424139.6071,4686436.343,1.42588270587185,106.032987224966,"FO","FO","FR","3.5","2.5","4","2.5","4","1",2014,2011,2012,"0.000000","0.000000","24.213843","0.999958","0.999958","C_Se_Se","0","0","11","2","1","0","1","0","0","0","---"
"417","S7252","L0780","L0383",424034.4858,4686444.111,424030.2387,4686436.018,424034.4892,4686439.682,9.13972140717573,4.42900130457286,"FR","-9","FO","3.5","0.5","-9","-9","4","2.5",2014,2011,2011,"0.000000","0.000000","22.863610","0.999836","0.999836","C_Se_Se","0","0","19","6","1","0","0","0","0","0","---"
"418","S2789","L0383","L0778",424034.5469,4686442.232,424034.4892,4686439.682,424034.7113,4686440.016,2.55065271823716,2.22208986318486,"FR","FO","-9","3","1","4","2.5","-9","-9",2014,2011,2011,"0.007364","0.001000","22.910889","0.999844","0.999844","C_Se_Se","0","0","43","3","1","0","0","0","0","0","---"
"419","S6806","L0383","L0778",424034.8548,4686441.033,424034.4892,4686439.682,424034.7113,4686440.016,1.3995943553072,1.02707412097168,"WR","FO","-9","2","0.5","4","2.5","-9","-9",2014,2011,2011,"0.000000","0.000000","22.527727","0.999771","0.999771","C_Se_Se","0","0","6","3","1","0","0","0","0","0","---"
"420","S1947","L0783","K1132",424035.9238,4686442.318,424039.0915,4686438.525,424059.3409,4686418.59,4.94177825148904,33.3373447715414,"FO","FO","-9","4","2.5","4","2.5","-9","-9",2014,2011,2010,"0.012328","0.002000","21.316773","0.999231","0.999231","C_Se_Se","0","0","6","4","1","1","2","0","0","0","---"
"421","S2795","K1128","K1123",424036.1883,4686435.236,424033.8803,4686439.252,424034.621,4686440.188,4.63196718532455,5.19410562994982,"-9","FR","FO","-9","-9","4","1","3.5","2.5",2014,2010,2010,"0.029822","0.007000","20.354765","0.997991","0.997991","C_Se_Se","0","0","6","3","1","0","0","1","0","1","s694_100451"
"422","S2786","L0362","L0449",424037.3334,4686435.823,424036.8122,4686442.012,424065.431,4686413.781,6.21090737678977,35.7116912191773,"FR","FO","FR","4","0.5","3.5","2.5","4","1",2014,2011,2011,"0.007497","0.001000","20.265177","0.997803","0.997803","C_Se_Se","0","0","2","1","0","1","0","1","1","2","s829_8371,s382_741148"
"423","S6817","L0362","M1266",424038.0815,4686440.169,424036.8122,4686442.012,424060.1,4686417,2.23780506104222,31.9627424236281,"FR","FO","FR","3.5","0.5","3.5","2.5","4","1",2014,2011,2012,"0.000000","0.000000","23.000087","0.999857","0.999857","C_Se_Se","0","0","2","1","0","1","1","0","1","1","s694_100451"
"424","S2788","L0386","L0775",424040.0541,4686436.197,424032.1804,4686439.171,424033.0164,4686444.803,8.41663992887263,11.1172144577822,"FR","FO","-9","4","1","4.5","2.5","-9","-9",2014,2011,2011,"0.000000","0.000000","21.989551","0.999608","0.999608","C_Se_Se","0","0","223","23","2","1","1","0","0","0","---"
"425","S2800","K1113","L0778",424040.3182,4686436.16,424031.644,4686441.311,424034.7113,4686440.016,10.08833715912,6.80485588436867,"FR","-9","-9","3","0.5","-9","-9","-9","-9",2014,2010,2011,"0.018985","0.004000","21.140048","0.999083","0.999083","C_Se_Se","0","0","3","1","0","2","0","0","1","1","s1367_16317"
"426","S2985","L0443","L0436",424065.3672,4686407.786,424064.9519,4686412.869,424079.5936,4686410.913,5.09993755709646,14.5660078936356,"FR;FR;Y","FO","FR","3.5;3.5;0.5","1;0.5;2.5","4","1.5","4","1",2014,2011,2011,"0.015285","0.003000","21.519045","0.999372","0.999372","C_Se_Se","0","0","41","27","0","2","0","0","0","0","---"
"427","S0235","L0057","M1047",424068.9701,4686118.322,424064.3964,4686120.018,424072.2714,4686120.269,4.87802702853403,3.83267409164514,"FO","-9","FR","3.5","2.5","-9","-9","3","1",2014,2011,2012,"0.000000","0.000000","24.641982","0.999972","0.999972","C_Se_Se","0","0","11","1","0","0","0","0","0","0","---"
"428","S2988","L0580","L0578",424071.5676,4686410.201,424074.6442,4686411.877,424074.7141,4686411.955,3.50349019689623,3.6023573183217,"FR","-9","-9","4","1","-9","-9","-9","-9",2014,2011,2011,"0.012359","0.002000","21.562365","0.999399","0.999399","C_Se_Se","0","0","35","14","0","1","1","0","0","0","---"
"429","S0226","L0057","M1047",424071.9121,4686118.228,424064.3964,4686120.018,424072.2714,4686120.269,7.7259204299532,2.0723844939656,"FO","-9","FR","3","2.5","-9","-9","3","1",2014,2011,2012,"0.000000","0.000000","23.609432","0.999922","0.999922","C_Se_Se","0","0","16","5","0","0","0","0","0","0","---"
"430","S0556","M1047","M0099",424073.3484,4686116.656,424072.2714,4686120.269,424111.636,4686108.773,3.77010583395549,39.0906894639193,"FR","FR","WR","3.5","0.5","3","1","2.5","1",2014,2012,2012,"0.000000","0.000000","23.683363","0.999928","0.999928","C_Se_Se","0","0","24","5","1","0","2","0","0","0","---"
