"","Kid","Pa","Ma","X_kid","Y_kid","X_pa","Y_pa","X_ma","Y_ma","Dist_pa","Dist_ma","Pheno_kid","Pheno_pa","Pheno_ma","Red_kid","Yellow_kid","Red_pa","Yellow_pa","Red_ma","Yellow_ma","year_kid","year_pa","year_ma","FDR","Pvalue","LOD","P.Pr.C_Se_Se","P.Pr.Max","MaxP.Pr.Relat","TotPaNonExc","TotMaNonExc","TotUnkNonExc","TotPairsNonExc","KidMiss","PaMiss","MaMiss","MI.Kid.Pa","MI.Kid.Ma","MI.Trio","MendIncLoci"
"87","T0080","P0180","M0047",423787,4686037,423787.4661,4686034.231,423837.5835,4686046.038,2.80795480942848,51.3845883144504,"WO","FR","Y","1.5","2.5","4","1","0.5","2.5",2015,2013,2012,"0.000000","0.000000","23.830992","0.999938","0.999938","C_Se_Se","0","0","5","2","2","0","0","0","1","1","ros_assembly_543443"
"88","T0082","P0278","P0293",423788.3,4686037,423794.5191,4686036.809,423801.5137,4686038.706,6.22203228934953,13.3233743357828,"WO","WO","FR","1.5","2","1.5","2.5","4","1",2015,2013,2013,"0.011665","0.001000","22.398659","0.999739","0.999739","C_Se_Se","0","0","5","1","0","1","0","0","0","0","---"
"89","T0578","J0284","L0190",423788.9,4686038,423801.1674,4686054.808,423884.6269,4686063.329,20.8086031911171,99.0211978547826,"W","FR","-9","0.5","1","3","1","-9","-9",2015,2009,2011,"0.000000","0.000000","23.992230","0.999947","0.999947","C_Se_Se","0","0","4","1","0","0","2","0","1","1","s382_741148"
"90","T2518","L1293","L1172",423789,4686034,422040.3307,4686342.626,422122.1381,4686384.233,1775.69544929265,1703.2591546681,"WO","-9","-9","2","2.5","-9","-9","-9","-9",2015,2011,2011,"0.000000","0.000000","23.909815","0.999942","0.999942","C_Se_Se","0","0","185","26","0","0","0","0","0","0","---"
"91","T2348","M1091","M1099",423789.3,4686271,423781.7,4686265,423791.3,4686269,9.68297474950989,2.82842712474619,"W","W","Y","0.5","1","0.5","1","0.5","2.5",2015,2012,2012,"0.000000","0.000000","23.538018","0.999917","0.999917","C_Se_Se","0","0","19","2","0","2","1","0","0","0","---"
"92","T0923","S0415","L1040",423793,4686271,423798.5055,4686275.3,423843.8105,4686297.009,6.98573763096718,57.0804256398989,"WR","W","FR","2","0.5","0.5","1","4","1",2015,2014,2011,"0.000000","0.000000","25.265942","0.999985","0.999985","C_Se_Se","0","0","38","14","0","0","0","0","0","0","---"
"93","T0550","L0165","K1800",423796.3,4686040,423798.0768,4686038.837,423806.0687,4686042.115,2.12357887522385,9.99503500200176,"Y","-9","-9","0.5","2","-9","-9","-9","-9",2015,2011,2010,"0.000000","0.000000","23.078708","0.999868","0.999868","C_Se_Se","0","0","15","5","0","0","3","0","0","0","---"
"94","T6307","M0323","M0322",423796.3,4686039,423779.2077,4686027.798,423800.6,4686039,20.436034920681,4.29999999998836,"FR","WO","FR","3.5","1","2","2.5","3","1",2015,2012,2012,"0.042942","0.006000","22.489374","0.999762","0.999762","C_Se_Se","0","0","27","25","1","1","1","0","0","0","---"
"95","T0558","K0550","J0475",423802.1,4686040,423801.8753,4686039.115,423816.3466,4686038.462,0.91308000174547,14.3293773611933,"WR","-9","FR","2","1","-9","-9","4","1",2015,2010,2009,"0.020020","0.002000","21.710493","0.999481","0.999481","C_Se_Se","0","0","16","5","0","0","2","0","0","0","---"
"96","T0970","K0632","L0032",423809.8,4686039,423806.0411,4686038.385,423807.5039,4686041.293,3.80887834019279,3.24498446961656,"W","W","-9","0.5","0.5","0.5","1","-9","-9",2015,2010,2011,"0.000000","0.000000","22.871651","0.999838","0.999838","C_Se_Se","0","0","17","2","0","0","1","1","0","1","s1099_632387"
"97","T1007","M0104","L1045",423822.5,4686288,423811.19,4686279.752,423823.05,4686286.613,13.9980571507099,1.49206869824299,"FO","Y","-9","3.5","2.5","0.5","2.5","-9","-9",2015,2012,2011,"0.010360","0.001000","21.292688","0.999213","0.999213","C_Se_Se","0","0","27","3","1","0","3","1","0","1","s382_741148"
"98","T4860","S6861","S6824",423825.1,4686328,423828.14,4686328.851,423834.5149,4686333.787,3.15686569240306,11.05123119862,"FR","-9","FR","3.5","0.5","-9","-9","3","0.5",2015,2014,2014,"0.000000","0.000000","25.288350","0.999986","0.999986","C_Se_Se","0","0","6","4","1","0","0","0","0","0","---"
"99","T1003","P0907","P1644",423828.2,4686291,423829.5505,4686290.288,423833.9141,4686287.629,1.52669389545352,6.63434848433987,"WR","WR","WR","2.5","0.5","2","1","2.5","0.5",2015,2013,2013,"0.000000","0.000000","22.951484","0.999850","0.999850","C_Se_Se","0","0","20","8","1","0","2","0","0","0","---"
"100","T6306","K0099","J0319",423829.6,4686046,423800.3807,4686038.786,423850.1416,4686045.082,30.09666573701,20.5621023866513,"WR","FR","FR","2","0.5","4","1","3","1",2015,2010,2009,"0.018067","0.002000","22.033255","0.999624","0.999624","C_Se_Se","0","0","50","13","2","1","1","0","0","0","---"
"101","T5011","P2863","S0194",423836.2,4686054,423744.7435,4686029.668,423838.9835,4686047.437,94.6379290574078,7.12887377156172,"Y","Y","W","0.5","2","0.5","2.5","0.5","0.5",2015,2013,2014,"0.000000","0.000000","25.844981","0.999992","0.999992","C_Se_Se","0","0","13","3","1","1","0","0","0","0","---"
"102","T4832","M1657","K2038",423837.2,4686341,423837,4686340,423852.5157,4686354.041,1.01980390272084,20.1156244619588,"-9","FR","-9","-9","-9","4","1","-9","-9",2015,2012,2010,"0.025110","0.003000","21.602522","0.999422","0.999422","C_Se_Se","0","0","41","13","2","0","0","0","0","0","---"
"103","T4727","P2863","S0194",423838.7,4686047,423744.7435,4686029.668,423838.9835,4686047.437,95.5417297115217,0.520904261747258,"Y","Y","W","0.5","2.5","0.5","2.5","0.5","0.5",2015,2013,2014,"0.011852","0.001000","24.238483","0.999959","0.999959","C_Se_Se","0","0","83","71","1","1","0","0","0","0","---"
"104","T1118","L0302","L0418",423853.2,4686383,423851.6096,4686385.152,423866.7839,4686385.349,2.67590660505233,13.785504713684,"-9","FO","FR","-9","-9","4","2.5","3","1",2015,2011,2011,"0.024829","0.003000","22.416085","0.999744","0.999744","C_Se_Se","0","0","23","5","0","2","0","1","0","1","s432_102321"
"105","T4848","L0296","K2029",423854.1,4686359,423853.0892,4686358.815,423853.7238,4686352.773,1.02759021006739,6.238353584035,"-9","W","-9","-9","-9","1","1","-9","-9",2015,2011,2010,"0.024691","0.003000","21.301498","0.999220","0.999220","C_Se_Se","0","0","27","5","1","3","0","0","0","0","---"
"106","T4607","L0512","L0516",423854.4,4686311,423863.7927,4686323.439,423869.4773,4686323.602,15.5869026524036,19.6503277145448,"FO","-9","FR","3.5","2.5","-9","-9","3.5","1",2015,2011,2011,"0.000000","0.000000","23.570095","0.999919","0.999919","C_Se_Se","0","0","61","8","1","1","4","0","0","0","---"
"107","T4835","L1091","L0296",423855.9,4686359,423734.5054,4686231.233,423853.0892,4686358.815,176.241468440767,2.816881545264,"WR","-9","W","1.5","0.5","-9","-9","1","1",2015,2011,2011,"0.013228","0.001000","22.013428","0.999617","0.999617","C_Se_Se","0","0","131","27","2","1","3","0","0","0","---"
"108","T1010","P1661","P0551",423856.7,4686320,423857.4899,4686320.978,423867.558,4686324.303,1.25714995533252,11.6795536302887,"-9","Y","FR","-9","-9","0.5","2.5","4","1",2015,2013,2013,"0.043788","0.006000","20.923078","0.998861","0.998861","C_Se_Se","0","0","77","26","0","0","0","0","0","0","---"
"109","T0985","L0333","L0500",423856.9,4686359,423851.494,4686352.612,423865.6757,4686322.031,8.36847536912269,37.9963139193603,"WR","WR","-9","1.5","0.5","2.5","1","-9","-9",2015,2011,2011,"0.024420","0.003000","23.481999","0.999912","0.999912","C_Se_Se","0","0","73","74","0","3","0","0","0","0","---"
"110","T2422","S2697","L1013",423858,4686358,423847.8793,4686351.541,423850.7237,4686305.418,12.0061338276724,53.0830600637595,"-9","FR","-9","-9","-9","4","0.5","-9","-9",2015,2014,2011,"0.000000","0.000000","23.718653","0.999930","0.999930","C_Se_Se","0","0","161","94","1","0","0","0","0","0","---"
"111","T0988","L1040","K2038",423858.7,4686358,423843.8105,4686297.009,423852.5157,4686354.041,62.782157427863,7.34297266021651,"-9","FR","-9","-9","-9","4","1","-9","-9",2015,2011,2010,"0.000000","0.000000","22.098313","0.999648","0.999648","C_Se_Se","0","0","3","2","0","0","0","0","0","0","---"
"112","T1063","L1093","L0529",423860.5,4686319,423712.1734,4686219.348,423838.4367,4686341.355,178.693316527243,31.4091584081633,"WO","-9","Y","2","2.5","-9","-9","1","2.5",2015,2011,2011,"0.000000","0.000000","22.858794","0.999835","0.999835","C_Se_Se","0","0","304","84","3","4","0","0","0","0","---"
"113","T4553","L0529","L0526",423862.9,4686321,423838.4367,4686341.355,423859.0811,4686319.499,31.8241900432415,4.10329114377605,"Y","Y","FO","0.5","2.5","1","2.5","3","2",2015,2011,2011,"0.000000","0.000000","23.725931","0.999931","0.999931","C_Se_Se","0","0","159","18","0","0","0","0","0","0","---"
"114","T1072","S6386","L0526",423863.1,4686324,423858.7221,4686318.915,423859.0811,4686319.499,6.70993542512133,6.03411619139086,"FO","FO","FO","3","2","3","1.5","3","2",2015,2014,2011,"0.000000","0.000000","23.017898","0.999860","0.999860","C_Se_Se","0","0","303","105","2","1","0","0","0","0","---"
"115","T1061","L0502","L0500",423863.4,4686321,423789.0794,4686263.235,423865.6757,4686322.031,94.1294152182331,2.49835375614985,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2015,2011,2011,"0.012662","0.001000","23.296565","0.999894","0.999894","C_Se_Se","0","0","58","14","0","1","0","0","0","0","---"
"116","T1065","L0530","L0500",423863.8,4686324,423863.6355,4686322.582,423865.6757,4686322.031,1.42750980692373,2.71941381338926,"-9","FR","-9","-9","-9","3","1","-9","-9",2015,2011,2011,"0.019366","0.002000","22.505139","0.999766","0.999766","C_Se_Se","0","0","133","23","0","1","0","0","0","0","---"
"117","T1233","P0714","P0182",423863.8,4686325,423860.8289,4686316.19,423864.5587,4686324.132,9.29750155700865,1.15284417404681,"Y","WR","FO","0.5","2.5","2","1","3.5","2",2015,2013,2013,"0.011223","0.001000","23.698718","0.999929","0.999929","C_Se_Se","0","0","17","3","0","2","0","1","0","1","s316_257789"
"118","T1067","P0551","P0550",423863.9,4686325,423867.558,4686324.303,423870.6838,4686333.132,3.72381162245669,10.5900597941269,"FO","FR","FO","3.5","2.5","4","1","4","1.5",2015,2013,2013,"0.000000","0.000000","22.613189","0.999790","0.999790","C_Se_Se","0","0","14","4","0","0","0","0","0","0","---"
"119","T1069","L1104","L0513",423864.2,4686322,423723.6144,4686224.814,423862.8383,4686318.301,170.907663734865,3.94167830881576,"WR","-9","FR","2","1","-9","-9","4","1",2015,2011,2011,"0.012555","0.001000","22.703851","0.999808","0.999808","C_Se_Se","0","0","15","10","0","2","1","0","0","0","---"
"120","T6855","P3149","P0727",423870.1,4686424,423855.2264,4686382.868,423874.9247,4686326.386,43.7386030981504,97.7331608314272,"FR","FR","WR","4","1","4","1","2","1",2015,2013,2013,"0.026613","0.003000","21.488621","0.999353","0.999353","C_Se_Se","0","0","18","10","0","1","1","0","0","0","---"
"121","T1017","L0521","L0418",423870.5,4686386,423863.3413,4686321.555,423866.7839,4686385.349,64.8413834732791,3.77269137481877,"FR","FR","FR","3","0.5","4","1","3","1",2015,2011,2011,"0.000000","0.000000","22.154046","0.999667","0.999667","C_Se_Se","0","0","817","598","1","2","0","0","0","0","---"
"122","T4638","L0367","L1078",423870.5,4686319,423837.204,4686357.431,423875.3414,4686328.63,50.848455010825,10.7784996153274,"WR","FR","-9","1.5","0.5","3.5","1","-9","-9",2015,2011,2011,"0.000000","0.000000","25.005092","0.999981","0.999981","C_Se_Se","0","0","103","37","0","1","0","0","0","0","---"
"123","T1225","P0702","P1679",423872.1,4686334,423857.1424,4686311.822,423874.0555,4686334.497,26.7505790922834,2.01766926194398,"FR","WO;WR","FR","3.5","0.5","2;2","2.5;1","3","0.5",2015,2013,2013,"0.036853","0.005000","20.144643","0.997523","0.997523","C_Se_Se","0","0","26","2","1","1","0","0","0","0","---"
"124","T1231","P0558","P0717",423872.9,4686334,423873.5284,4686335.042,423875.4425,4686335.785,1.21681985550217,3.10653042000835,"W","W","FO","0.5","0.5","1","1","3","2.5",2015,2013,2013,"0.037223","0.005000","22.744829","0.999816","0.999816","C_Se_Se","0","0","37","13","3","2","1","0","0","0","---"
"125","T0005","J0593","K0433",423874.6226,4686059.469,423869.8676,4686043.145,423878.9379,4686058.257,17.0024410306513,4.48227153222447,"WO","WR","-9","2","2","2","1","-9","-9",2015,2009,2010,"0.000000","0.000000","23.220029","0.999885","0.999885","C_Se_Se","0","0","10","1","0","0","0","0","0","0","---"
"126","T0033","J0445","K1823",423881.0601,4686063.035,423899.338,4686063.067,423927.815,4686082.401,18.2779280119351,50.6069425078114,"FR","FR","-9","3.5","1","3.5","1","-9","-9",2015,2009,2010,"0.019886","0.002000","21.780582","0.999517","0.999517","C_Se_Se","0","0","17","10","1","0","0","0","0","0","---"
"127","T0024","J0445","J0499",423882.1303,4686061.699,423899.338,4686063.067,423900.9231,4686062.494,17.2619918690855,18.8096080990465,"FO","FR","-9","3.5","2.5","3.5","1","-9","-9",2015,2009,2009,"0.032382","0.004000","21.501005","0.999361","0.999361","C_Se_Se","0","0","128","142","0","0","1","0","0","0","---"
"128","T1277","K1776","K1882",423882.6,4686467,423735.2629,4686027.781,423887.9803,4686468.169,463.272652977745,5.50583227946929,"FO","-9","-9","4","2.5","-9","-9","-9","-9",2015,2010,2010,"0.047138","0.007000","21.666611","0.999458","0.999458","C_Se_Se","0","0","41","38","1","1","0","0","0","0","---"
"129","T4443","K0962","K0199",423884.4,4686465,423885.715,4686468.051,423911.155,4686539.665,3.32232238048473,79.3138843457173,"WO","-9","FO","1.5","2","-9","-9","4","2",2015,2010,2010,"0.011056","0.001000","22.700514","0.999807","0.999807","C_Se_Se","0","0","10","10","0","0","0","0","0","0","---"
"130","T4896","K1776","K1882",423884.8,4686470,423735.2629,4686027.781,423887.9803,4686468.169,466.81793906944,3.66972329895856,"FR","-9","-9","3.5","1","-9","-9","-9","-9",2015,2010,2010,"0.010974","0.001000","21.700650","0.999476","0.999476","C_Se_Se","0","0","51","36","0","1","0","0","0","0","---"
"131","T4823","L0420","L0497",423885.1,4686431,423885.1308,4686437.62,423885.5218,4686362.358,6.62007164927089,68.6432959526201,"FR","FR","-9","3.5","0.5","3.5","1","-9","-9",2015,2011,2011,"0.000000","0.000000","24.501215","0.999968","0.999968","C_Se_Se","0","0","61","32","2","2","0","0","0","0","---"
"132","T1095","L0420","L1046",423887.3,4686430,423885.1308,4686437.62,423886.0035,4686348.612,7.92274123278807,81.3983258813942,"FR","FR","-9","3.5","1","3.5","1","-9","-9",2015,2011,2011,"0.042328","0.006000","21.291696","0.999212","0.999212","C_Se_Se","0","0","47","32","0","2","1","0","0","0","---"
"133","T1050","L0952","L0420",423887.5,4686434,422649.7314,4686721.697,423885.1308,4686437.62,1270.7638139933,4.32637361318724,"-9","Y","FR","-9","-9","1","2.5","3.5","1",2015,2011,2011,"0.000000","0.000000","24.912782","0.999979","0.999979","C_Se_Se","0","0","48","14","1","2","2","0","0","0","---"
"134","T7045","M1743","S6354",423888,4686431,423173.1679,4686887.352,423198.8757,4686890.65,848.08141065252,828.354044687938,"FR","Y","Y","3.5","0.5","0.5","2.5","0.5","2.5",2015,2012,2014,"0.000000","0.000000","24.845789","0.999977","0.999977","C_Se_Se","0","0","12","5","0","0","2","0","0","0","---"
"135","T1057","M0312","L0413",423889.3,4686439,423654.6749,4685992.63,423885.996,4686441.424,504.276823233144,4.09782771701385,"WR","WR","FR","2.5","1","2.5","1","4","1",2015,2012,2011,"0.000000","0.000000","23.196303","0.999883","0.999883","C_Se_Se","0","0","68","5","1","0","4","0","0","0","---"
"136","T4748","L0366","L0420",423889.8,4686425,423871.7225,4686394.019,423885.1308,4686437.62,35.8694628790376,13.4560703269141,"-9","WO","FR","-9","-9","2.5","2","3.5","1",2015,2011,2011,"0.000000","0.000000","24.310759","0.999961","0.999961","C_Se_Se","0","0","11","9","1","1","2","0","0","0","---"
"137","T1082","L0420","L0497",423890,4686434,423885.1308,4686437.62,423885.5218,4686362.358,6.06741366983994,71.7818252710186,"FR","FR","-9","4","0.5","3.5","1","-9","-9",2015,2011,2011,"0.000000","0.000000","25.467670","0.999988","0.999988","C_Se_Se","0","0","25","8","1","2","0","0","0","0","---"
"138","T0402","K1883","K1884",423890.2412,4686481.702,423887.0509,4686468.039,423892.9141,4686478.256,14.0305232647313,4.3611134365884,"WR","-9","-9","2","1","-9","-9","-9","-9",2015,2010,2010,"0.011139","0.001000","21.629920","0.999438","0.999438","C_Se_Se","0","0","196","18","1","2","0","0","0","0","---"
