"","Kid","Pa","Ma","X_kid","Y_kid","X_pa","Y_pa","X_ma","Y_ma","Dist_pa","Dist_ma","Pheno_kid","Pheno_pa","Pheno_ma","Red_kid","Yellow_kid","Red_pa","Yellow_pa","Red_ma","Yellow_ma","year_kid","year_pa","year_ma","FDR","Pvalue","LOD","P.Pr.C_Se_Se","P.Pr.Max","MaxP.Pr.Relat","TotPaNonExc","TotMaNonExc","TotUnkNonExc","TotPairsNonExc","KidMiss","PaMiss","MaMiss","MI.Kid.Pa","MI.Kid.Ma","MI.Trio","MendIncLoci"
"170","V6697","M0096","M0258",424112.1,4686107,424108.7328,4686110.549,424111.8933,4686109.713,4.8921811942498,2.72086271106391,"WO","FO","Y","1.5","2","4","2","1","2.5",2016,2012,2012,"0.037397","0.006000","21.388913","0.999285","0.999285","C_Se_Se","0","0","23","5","0","1","0","0","0","0","---"
"171","V6147","P1802","P2295",424113.3,4686107,424120.7323,4686105.688,424143.2539,4686109.659,7.54721321346989,30.0716877845467,"FO","FO","FR","3.5","2.5","3.5","1.5","4","0.5",2016,2013,2013,"0.032313","0.005000","21.762147","0.999508","0.999508","C_Se_Se","0","0","20","11","0","1","2","0","0","0","---"
"172","V6731","S0160","S4904",424113.9,4686096,423967.8579,4686091.685,424118.9808,4686105.753,146.1058321814,10.9970695019803,"FR","WO","FR","3.5","0.5","1.5","2.5","4","1",2016,2014,2014,"0.042868","0.007000","20.904534","0.998840","0.998840","C_Se_Se","0","0","21","5","0","0","0","0","0","0","---"
"173","V5058","J0040","J0037",424114.8,4686112,424130.3336,4686111.908,424132.8402,4686111.806,15.5338724393111,18.0412430846557,"FR","-9","FR","4.5","0.5","-9","-9","4","1",2016,2009,2009,"0.000000","0.000000","23.681382","0.999928","0.999928","C_Se_Se","0","0","17","3","1","1","1","0","0","0","---"
"174","V6808","M1470","M0700",424119.6,4686087,424098.8218,4686121.315,424126.1804,4686111.517,40.1154935189404,25.3847385875864,"FO","FO","WO","4","2.5","4","2.5","2","2.5",2016,2012,2012,"0.012411","0.001000","22.794151","0.999824","0.999824","C_Se_Se","0","0","15","3","1","0","1","0","0","0","---"
"175","V6155","P1791","M0675",424121.2,4686109,424119.0281,4686111.732,424156.774,4686117.265,3.49012515666895,36.5214964232287,"FR","FR","FR","4","0.5","4.5","0.5","3.5","1",2016,2013,2012,"0.023504","0.003000","22.000706","0.999612","0.999612","C_Se_Se","0","0","10","5","0","1","0","0","0","0","---"
"176","V0625","M0139","L0076",424121.5,4686110,424117.8389,4686120.526,424209.7927,4686114.759,11.1445201422889,88.4208626642191,"FR","FO","FR","4","1","4","1.5","3.5","1",2016,2012,2011,"0.000000","0.000000","24.048670","0.999950","0.999950","C_Se_Se","0","0","130","17","2","0","0","0","0","0","---"
"177","V0555","M0283","M0700",424121.7,4686114,424119.914,4686113.133,424126.1804,4686111.517,1.98531735483758,5.12242844362323,"FR","FR","WO","4.5","0.5","4","1","2","2.5",2016,2012,2012,"0.032018","0.005000","20.915769","0.998853","0.998853","C_Se_Se","0","0","93","10","0","0","1","0","0","0","---"
"178","V0299","M1766","M0283",424121.9,4686111,424117.1428,4686109.839,424119.914,4686113.133,4.89682272920016,2.9144270451933,"FR","FR","FR","4","1","4","1","4","1",2016,2012,2012,"0.037733","0.006000","21.249311","0.999178","0.999178","C_Se_Se","0","0","41","15","0","0","0","1","0","1","s89_95031"
"179","V1898","M0279","M0700",424122.1,4686110,424113.4022,4686105.877,424126.1804,4686111.517,9.62553135347312,4.35326924968643,"FO","WR","WO","3.5","2.5","2.5","1.5","2","2.5",2016,2012,2012,"0.043056","0.007000","20.832111","0.998753","0.998753","C_Se_Se","0","0","21","10","1","0","1","0","0","0","---"
"180","V0297","M0061","M0854",424122.8,4686113,424110.641,4686119.796,424134.0306,4686124.74,13.9293537897798,16.2466604680922,"FR","FR","FR","4","0.5","4","1","3.5","1",2016,2012,2012,"0.011495","0.001000","21.736759","0.999495","0.999495","C_Se_Se","0","0","40","5","0","0","0","0","1","1","s1367_16317"
"181","V0640","L1882","M0652",424124.3,4686110,424127.8398,4686113.1,424158.7551,4686116.5,4.70533569874529,35.0628566436258,"FR","WR","FR","4","1","2","1","3","1",2016,2011,2012,"0.028331","0.004000","20.422940","0.998123","0.998123","C_Se_Se","0","0","44","3","0","0","0","0","0","0","---"
"182","V6803","T1797","M1925",424124.9,4686110,424126.3,4686112,424130.2794,4686108.182,2.44131112312671,5.67829801609911,"-9","FR","FR","-9","-9","4","0.5","3.5","1",2016,2015,2012,"0.017865","0.002000","22.400133","0.999740","0.999740","C_Se_Se","0","0","18","3","1","0","1","0","0","0","---"
"183","V0542","L1889","L1882",424125,4686112,424121.2246,4686110.667,424127.8398,4686113.1,4.00381495063227,3.04540047272472,"WR","FR","WR","2","0.5","4","1","2","1",2016,2011,2011,"0.033391","0.005000","20.818775","0.998736","0.998736","C_Se_Se","0","0","44","16","0","0","0","0","0","0","---"
"184","V0653","P2940","M0663",424126.8,4686113,423056.2439,4686245.3,424130.6518,4686112.98,1078.69998296428,3.85185192342761,"W","Y","WR","0.5","0.5","0.5","2.5","2.5","1",2016,2013,2012,"0.022865","0.003000","22.940848","0.999848","0.999848","C_Se_Se","0","0","24","16","1","1","0","0","0","0","---"
"185","V0541","L1882","M0292",424127.5,4686112,424127.8398,4686113.1,424129.1593,4686118.685,1.15128799142151,6.88785173218174,"FR","WR","FO","4","0.5","2","1","4","1.5",2016,2011,2012,"0.016027","0.002000","21.695642","0.999474","0.999474","C_Se_Se","0","0","23","5","1","0","0","0","1","1","s1099_632387"
"186","V0560","M0684","L1882",424127.9,4686112,424125.4187,4686113.43,424127.8398,4686113.1,2.86386970537447,1.10164605894148,"FR","WR","WR","4","0.5","2.5","1","2","1",2016,2012,2011,"0.019343","0.002000","21.351726","0.999258","0.999258","C_Se_Se","0","0","24","4","1","0","0","0","0","0","---"
"187","V4787","M0854","P2249",424135.8,4686126,424134.0306,4686124.74,424172.3209,4686118.699,2.1721823955188,37.2435328320221,"WR","FR","WR","2.5","1","3.5","1","2.5","0.5",2016,2012,2013,"0.000000","0.000000","21.577873","0.999408","0.999408","C_Se_Se","0","0","5","1","0","0","0","1","1","2","s531_811478,ros_assembly_748981"
"188","V6136","M1922","M1927",424136.3,4686112,424141.2292,4686109.978,424166.3557,4686115.749,5.32780411048007,30.288613429643,"WO","WR","FR","2","2","2","1.5","3.5","1",2016,2012,2012,"0.022027","0.003000","21.073795","0.999020","0.999020","C_Se_Se","0","0","11","3","1","0","0","0","0","0","---"
"189","V2163","L0390","J0156",424140,4686442,424142.997,4686437.784,424143.4018,4686442.927,5.17268450613116,3.52584347925578,"FR","FR","FR","4","0.5","4","1","4","0.5",2016,2011,2009,"0.000000","0.000000","24.586424","0.999971","0.999971","C_Se_Se","0","0","20","2","0","0","0","0","0","0","---"
"190","V3270","L0696","K1892",424143,4686443,424109.6763,4686420.472,424149.1338,4686445.494,40.2241192033775,6.62144534371983,"FR","FO","FR","4","0.5","3.5","1.5","3.5","1",2016,2011,2010,"0.045239","0.008000","19.574006","0.995625","0.995625","C_Se_Se","0","0","15","3","0","0","0","1","0","1","s930_115738"
"191","V6536","S7025","S7024",424152.2,4686445,424148.2427,4686445.679,424154.27,4686443.922,4.01512942374775,2.33387746025424,"-9","-9","FR","-9","-9","-9","-9","4","0.5",2016,2014,2014,"0.000000","0.000000","23.461962","0.999910","0.999910","C_Se_Se","0","0","11","1","0","1","1","0","1","1","s382_741148"
"192","V0574","P0239","P0578",424153.8,4686073,423979.3233,4686100.804,424132.8543,4686122.491,176.678185577235,53.7408729881419,"FR","FR","FO","4","1","3","1","4","1.5",2016,2013,2013,"0.016402","0.002000","22.558243","0.999778","0.999778","C_Se_Se","0","0","69","27","1","1","0","0","0","0","---"
"193","V0698","M0122","M0107",424159.1,4686128,424158.0426,4686126.789,424168.425,4686129.94,1.60767402177397,9.52466403616459,"FR","FR","WR","3.5","0.5","4","1","1.5","1",2016,2012,2012,"0.000000","0.000000","24.830113","0.999977","0.999977","C_Se_Se","0","0","198","32","0","1","0","0","0","0","---"
"194","V0563","M0293","M1912",424163.9,4686119,424163.8447,4686120.141,424166.0249,4686118.625,1.14233930581494,2.15773608441343,"FR","FR","FR","4","0.5","4","1","3.5","1",2016,2012,2012,"0.000000","0.000000","22.735066","0.999814","0.999814","C_Se_Se","0","0","42","10","0","1","1","0","0","0","---"
"195","V0266","M0254","M0289",424166.3,4686119,424166.7118,4686118.595,424175.8,4686123,0.577584833779943,10.3077640640442,"FR","FR","FR","4","0.5","4","1","4","1",2016,2012,2012,"0.000000","0.000000","24.829630","0.999977","0.999977","C_Se_Se","0","0","4","1","2","1","3","0","0","0","---"
"196","V4741","M1812","M1803",424169.8,4686130,424168.2423,4686119.423,424170.1197,4686120.56,10.6910877969077,9.44541201312743,"FR","FR","FR","3.5","0.5","3.5","0.5","4","1",2016,2012,2012,"0.042682","0.007000","20.082738","0.997365","0.997365","C_Se_Se","0","0","30","4","1","0","0","1","0","1","s531_811478"
"197","V6154","P2299","S2433",424173.8,4686118,424134.5371,4686114.913,424172.8035,4686118.254,39.3840689290686,1.02836192552849,"FO","FR","FR","3.5","1.5","4","1","4.5","0.5",2016,2013,2014,"0.045980","0.008000","21.650023","0.999449","0.999449","C_Se_Se","0","0","175","95","1","0","0","0","0","0","---"
"198","V0017","P0094","P2209",424176.2,4686122,424163.6948,4686131.053,424177.4607,4686119.05,15.4381616796134,3.20809359138095,"FR","FO","FR","4","1","3.5","1.6","3","0.5",2016,2013,2013,"0.045607","0.008000","20.570590","0.998380","0.998380","C_Se_Se","0","0","25","7","2","1","0","0","1","1","s382_741148"
"199","V0580","M1727","S0554",424177.1,4686120,424177.9978,4686118.522,424187.5249,4686118.598,1.72931455797249,10.5187520177169,"FR","WR","FR","4","0.5","1.5","1","4.5","1",2016,2012,2014,"0.028916","0.004000","21.032285","0.998979","0.998979","C_Se_Se","0","0","36","1","2","0","0","1","0","1","s382_741148"
"200","V0569","P2209","P2211",424177.2,4686118,424177.4607,4686119.05,424179.0468,4686116.772,1.08188007172731,2.21780392286838,"WR","FR","WR","2","0.5","3","0.5","2","0.5",2016,2013,2013,"0.016795","0.002000","22.755308","0.999818","0.999818","C_Se_Se","0","0","4","3","0","0","0","0","0","0","---"
"201","V0578","P2209","P2215",424178,4686119,424177.4607,4686119.05,424179.0874,4686119.429,0.541612859878431,1.16896525168371,"FR","FR","FO","3.5","0.5","3","0.5","3","2.5",2016,2013,2013,"0.037903","0.006000","20.099610","0.997409","0.997409","C_Se_Se","0","0","4","3","0","0","0","1","0","1","s382_741148"
"202","V6109","S1942","P0568",424179,4686118,424179.7653,4686119.37,424230.511,4686129.091,1.56926227583199,52.6914926909476,"WR","FR","WR","1.5","1","4","1","2","1",2016,2014,2013,"0.000000","0.000000","23.231340","0.999887","0.999887","C_Se_Se","0","0","180","42","1","0","1","0","0","0","---"
"203","V6108","S1942","P0568",424179.8,4686117,424179.7653,4686119.37,424230.511,4686129.091,2.37025401392487,52.1325023569884,"FR","FR","WR","3.5","1","4","1","2","1",2016,2014,2013,"0.022990","0.003000","23.097882","0.999870","0.999870","C_Se_Se","0","0","383","192","0","0","1","0","0","0","---"
"204","V6873","S1951","P2209",424179.9,4686109,424176.9132,4686112.372,424177.4607,4686119.05,4.50459301636054,10.3417930982199,"FR","FO","FR","3.5","0.5","3.5","1.5","3","0.5",2016,2014,2013,"0.000000","0.000000","23.232964","0.999887","0.999887","C_Se_Se","0","0","20","5","1","0","0","0","0","0","---"
"205","V6806","P2205","S1957",424180.1,4686110,424176.9491,4686117.654,424179.4373,4686115.466,8.27719075599718,5.5060264520019,"FR","FR","-9","4","1","3.5","0.5","-9","-9",2016,2013,2014,"0.000000","0.000000","23.942940","0.999944","0.999944","C_Se_Se","0","0","42","21","1","0","1","0","0","0","---"
"206","V0021","S0554","S6608",424186.6,4686119,424187.5249,4686118.598,424209.4434,4686118.422,1.00848599885752,22.8507113140987,"WR","FR","WR","2","1","4.5","1","1.5","0.5",2016,2014,2014,"0.009876","0.001000","22.086574","0.999644","0.999644","C_Se_Se","0","0","135","8","0","0","0","0","0","0","---"
"207","V2096","S2434","S0554",424187.6,4686118,424174.9584,4686119.272,424187.5249,4686118.598,12.7054332692367,0.602697279129379,"WR","FR","FR","2.5","0.5","3.5","0.5","4.5","1",2016,2014,2014,"0.016695","0.002000","22.119804","0.999656","0.999656","C_Se_Se","0","0","21","9","0","0","0","0","0","0","---"
"208","V6105","P0013","P0596",424188.8,4686116,424190.9673,4686117.54,424238.8826,4686126.306,2.65871948318079,51.1319905612873,"FR","FR","FR","4.5","1","4","1","4","1",2016,2013,2013,"0.029065","0.004000","21.976205","0.999602","0.999602","C_Se_Se","0","0","49","22","2","1","0","0","0","0","---"
"209","V6119","S0554","S0552",424189.5,4686119,424187.5249,4686118.598,424189.3013,4686117.67,2.01559519987052,1.34476083011122,"FR","FR","FR","3.5","1","4.5","1","4","1",2016,2014,2014,"0.032766","0.005000","21.223232","0.999156","0.999156","C_Se_Se","0","0","53","16","0","0","1","0","0","0","---"
"210","V6525","P0666","T1374",424190.8,4686438,424191.4685,4686437.327,424194.2,4686441,0.948589084166688,4.53431361951931,"FR","FR","-9","3.5","0.5","4","0.5","-9","-9",2016,2013,2015,"0.010089","0.001000","22.345901","0.999725","0.999725","C_Se_Se","0","0","37","5","1","1","1","0","0","0","---"
"211","V6633","P2508","L1872",424193.6,4686128,424147.6177,4686126.329,424198.4646,4686127.102,46.0126521110002,4.94679059192636,"FR","FR","-9","4","1","4","0.5","-9","-9",2016,2013,2011,"0.000000","0.000000","22.765973","0.999819","0.999819","C_Se_Se","0","0","5","4","0","1","1","0","0","0","---"
"212","V0757","S6617","L0076",424203.1,4686111,424208.9536,4686113.96,424209.7927,4686114.759,6.55943846378223,7.67608717298578,"FR","FR","FR","4","0.5","3.5","0.5","3.5","1",2016,2014,2011,"0.010237","0.001000","22.943090","0.999849","0.999849","C_Se_Se","0","0","88","48","2","1","0","0","0","0","---"
"213","V2086","M0452","M0128",424210.4,4686115,424202.9,4686130,424319.4238,4686131.839,16.7705098312484,110.316548565581,"FO","FR","FR","4","1.5","3.5","1","4","1",2016,2012,2012,"0.000000","0.000000","24.340524","0.999963","0.999963","C_Se_Se","0","0","39","15","0","1","1","0","0","0","---"
"214","V2099","L0164","K0788",424210.4,4686112,424215.1645,4686114.477,424218.5013,4686112.594,5.36991519948736,8.12304731545838,"FR","-9","-9","4","1","-9","-9","-9","-9",2016,2011,2010,"0.000000","0.000000","22.793567","0.999824","0.999824","C_Se_Se","0","0","29","23","1","0","1","0","0","0","---"
"215","V2100","L0164","L0152",424210.6,4686109,424215.1645,4686114.477,424215.792,4686114.681,7.12966964521121,7.69614351470153,"FR","-9","WO","3.5","1","-9","-9","2","2",2016,2011,2011,"0.010312","0.001000","22.056001","0.999633","0.999633","C_Se_Se","0","0","37","8","1","0","0","0","0","0","---"
"216","V0742","M0693","L0076",424210.7,4686116,424128.1892,4686112.479,424209.7927,4686114.759,82.5858920012142,1.53729447114055,"FR","FR","FR","4","0.5","4.5","1","3.5","1",2016,2012,2011,"0.019614","0.002000","22.896048","0.999841","0.999841","C_Se_Se","0","0","19","13","0","0","0","0","0","0","---"
"217","V0753","L0164","L0173",424210.8,4686111,424215.1645,4686114.477,424216.2286,4686115.443,5.5801782453528,7.01498018240746,"FR","-9","-9","3.5","1","-9","-9","-9","-9",2016,2011,2011,"0.000000","0.000000","25.192497","0.999984","0.999984","C_Se_Se","0","0","16","4","0","0","0","0","0","0","---"
"218","V2450","P2241","M2046",424211.2,4686429,424170.5916,4686117.715,424213.0657,4686432.068,313.922591375095,3.59074650869276,"FR","FR","FR","4","0.5","3.5","1","4","1",2016,2013,2012,"0.022498","0.003000","20.789885","0.998699","0.998699","C_Se_Se","0","0","5","1","0","2","0","1","0","1","s260_949098"
"219","V6106","L0076","M0298",424212.5,4686115,424209.7927,4686114.759,424211.2,4686114,2.71800557214958,1.64012194667645,"FR","FR","FR","3.5","0.5","3.5","1","3","1",2016,2011,2012,"0.018332","0.002000","21.942229","0.999589","0.999589","C_Se_Se","0","0","8","7","2","0","0","0","1","1","s24_510325"
"220","V6403","P1690","M2046",424214.9,4686431,424210.101,4686416.477,424213.0657,4686432.068,15.2953564849365,2.12256460210397,"FR","FR","FR","3.5","0.5","4","0.5","4","1",2016,2013,2012,"0.000000","0.000000","22.748524","0.999816","0.999816","C_Se_Se","0","0","88","15","0","0","0","0","0","0","---"
"221","V0691","L0175","L0177",424215,4686115,424210.3308,4686117.788,424216.3943,4686113.903,5.43823249212612,1.77411428327105,"FR","-9","-9","4","1","-9","-9","-9","-9",2016,2011,2011,"0.016896","0.002000","22.533750","0.999772","0.999772","C_Se_Se","0","0","209","66","0","1","0","0","0","0","---"
"222","V4007","M2046","M2036",424215.6,4686430,424213.0657,4686432.068,424218.8517,4686430.559,3.2709785217689,3.29939901960136,"FR","FR","FR","4.5","0.5","4","1","4","1",2016,2012,2012,"0.000000","0.000000","22.541482","0.999774","0.999774","C_Se_Se","0","0","26","6","3","0","0","0","0","0","---"
"223","V0748","K0682","K0795",424215.8,4686115,424216.2587,4686111.214,424218.6752,4686114.063,3.8136861030223,3.02402778424753,"WR","-9","-9","1.5","0.5","-9","-9","-9","-9",2016,2010,2010,"0.045057","0.008000","19.803197","0.996518","0.996518","C_Se_Se","0","0","16","2","2","0","3","1","1","2","s382_741148,s91_122561"
"224","V0992","J0412","J0368",424215.9,4686428,424235.9593,4686429.199,424236.5116,4686429.486,20.0951018282721,20.6650974001787,"FR","FR","FR","4","0.5","3.5","1","4","1",2016,2009,2009,"0.010544","0.001000","23.054195","0.999865","0.999865","C_Se_Se","0","0","79","40","0","0","0","0","0","0","---"
"225","V2169","J0412","J0368",424216.3,4686428,424235.9593,4686429.199,424236.5116,4686429.486,19.6958289363517,20.2661533242074,"FR","FR","FR","3.5","0.5","3.5","1","4","1",2016,2009,2009,"0.010705","0.001000","21.155224","0.999097","0.999097","C_Se_Se","0","0","87","13","0","0","0","1","0","1","s1099_632387"
"226","V6181","K1885","J0406",424220,4686427,424221.6339,4686425.804,424238.0245,4686428.5,2.02485683719982,18.0868073537035,"FR","-9","-9","4.5","0.5","-9","-9","-9","-9",2016,2010,2009,"0.000000","0.000000","23.215642","0.999885","0.999885","C_Se_Se","0","0","33","21","0","0","1","1","0","1","s692_198224"
"227","V2295","L1632","K0753",424236.5,4686128,424235.2423,4686130.398,424283.6949,4686135.436,2.7078059919898,47.7771146262157,"FR","-9","-9","3.5","0.5","-9","-9","-9","-9",2016,2011,2010,"0.000000","0.000000","23.243263","0.999888","0.999888","C_Se_Se","0","0","192","253","3","0","2","0","0","0","---"
"228","V2098","P0597","P0027",424238.9,4686128,424239.9496,4686126.427,424249.9644,4686124.777,1.89102859827405,11.5242646776664,"WR","WR","FR","1.5","0.5","2","1","3.5","1",2016,2013,2013,"0.041952","0.007000","21.055187","0.999002","0.999002","C_Se_Se","0","0","319","16","3","0","1","0","0","0","---"
"229","V4749","P0597","S0365",424239,4686129,424239.9496,4686126.427,424272.0438,4686131.338,2.74263908658386,33.1264088370763,"FR","WR","FR","3.5","0.5","2","1","3.5","0.5",2016,2013,2014,"0.049497","0.009000","20.193289","0.997640","0.997640","C_Se_Se","0","0","3","1","0","0","1","1","0","1","s91_122561"
"230","V0019","L0112","K0148",424246.4,4686130,423511.6107,4685924.44,424277.3325,4686132.342,763.000805369383,31.0210335135783,"FR","FR","FO","4","1","4","1","3.5","2.5",2016,2011,2010,"0.041774","0.007000","22.430465","0.999748","0.999748","C_Se_Se","0","0","61","91","4","0","0","0","0","0","---"
"231","V4109","T1651","M1274",424261.2,4686417,424262.6,4686418,424283.7748,4686413.392,1.72046505338011,22.8613048411535,"FR","-9","WR","4.5","0.5","-9","-9","2.5","1.5",2016,2015,2012,"0.000000","0.000000","23.440434","0.999908","0.999908","C_Se_Se","0","0","33","11","1","1","0","0","0","0","---"
"232","V2242","L0125","L1649",424265.1,4686140,424245.5477,4686121.445,424265.4859,4686130.999,26.9551564691842,9.00926855038693,"FR","-9","-9","4","1","-9","-9","-9","-9",2016,2011,2011,"0.011130","0.001000","21.229965","0.999162","0.999162","C_Se_Se","0","0","73","4","0","2","0","0","1","1","s382_741148"
"233","V0013","L1863","P0027",424265.6,4686135,424228.9736,4686128.403,424249.9644,4686124.777,37.2157706618744,18.6810523355641,"FR","-9","FR","3","1","-9","-9","3.5","1",2016,2011,2013,"0.016596","0.002000","20.887241","0.998820","0.998820","C_Se_Se","0","0","48","5","1","0","1","0","0","0","---"
"234","V2894","J0920","M1258",424266.4,4686417,424264.5963,4686411.353,424290.0778,4686419.325,5.92806399162709,23.7916758098521,"FR","FR","FR","4","0.5","4","0.5","3.5","1",2016,2009,2012,"0.000000","0.000000","23.083018","0.999869","0.999869","C_Se_Se","0","0","56","12","1","0","0","0","0","0","---"
"235","V0811","J1050","L0401",424267.1,4686415,424287.5434,4686406.317,424299.0144,4686413.36,22.2109678439572,31.956509937092,"WR","WR","FR","1.5","1","2","1","4","1",2016,2009,2011,"0.000000","0.000000","23.988263","0.999947","0.999947","C_Se_Se","0","0","32","3","1","0","0","0","0","0","---"
"236","V2254","L1649","K0753",424268.1,4686131,424265.4859,4686130.999,424283.6949,4686135.436,2.61410019121841,16.2135437831652,"FR","-9","-9","3.5","0.5","-9","-9","-9","-9",2016,2011,2010,"0.017102","0.002000","22.802931","0.999826","0.999826","C_Se_Se","0","0","55","25","1","0","2","1","0","1","s382_741148"
"237","V0290","J0455","L1649",424268.8,4686132,424246.7482,4686129.555,424265.4859,4686130.999,22.1869310235135,3.46197339823117,"FR","FR","-9","3.5","0.5","3.5","1","-9","-9",2016,2009,2011,"0.049303","0.009000","22.016271","0.999618","0.999618","C_Se_Se","0","0","13","9","1","0","0","0","0","0","---"
"238","V0295","L1649","K0753",424271,4686132,424265.4859,4686130.999,424283.6949,4686135.436,5.60422160607615,13.151676015184,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2016,2011,2010,"0.000000","0.000000","24.961263","0.999980","0.999980","C_Se_Se","0","0","92","83","2","0","2","0","0","0","---"
"239","V2253","L1868","L0122",424272.3,4686136,424281.2917,4686133.776,424309.9046,4686133.112,9.26265862978844,37.7153348806967,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2016,2011,2011,"0.016499","0.002000","22.768342","0.999820","0.999820","C_Se_Se","0","0","52","47","0","3","0","0","0","0","---"
"240","V0296","M0295","K0148",424273,4686139,424177.9736,4686122.418,424277.3325,4686132.342,96.4623212501559,7.94352064564449,"FR","FR","FO","4","0.5","4","1","3.5","2.5",2016,2012,2010,"0.000000","0.000000","23.369259","0.999901","0.999901","C_Se_Se","0","0","97","5","0","1","0","0","0","0","---"
"241","V6628","K0748","K0753",424273.7,4686135,424273.3577,4686134.014,424283.6949,4686135.436,1.04372663526445,10.0044051302213,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2016,2010,2010,"0.000000","0.000000","23.622644","0.999923","0.999923","C_Se_Se","0","0","40","11","0","1","2","0","0","0","---"
"242","V0020","K0148","K0023",424274.7,4686133,424277.3325,4686132.342,424277.9822,4686134.216,2.71348857557968,3.50021325638044,"FR","FO","FR","4","0.5","3.5","2.5","3.5","1",2016,2010,2010,"0.031873","0.005000","21.497976","0.999359","0.999359","C_Se_Se","0","0","68","27","1","0","0","0","0","0","---"
"243","V0014","M0025","K0148",424275.4,4686133,423929.8,4686080,424277.3325,4686132.342,349.640329481632,2.04145052591207,"FO","FR","FO","3.5","2.5","3.5","1","3.5","2.5",2016,2012,2010,"0.000000","0.000000","22.875460","0.999838","0.999838","C_Se_Se","0","0","37","20","0","0","0","0","0","0","---"
"244","V0817","L0549","L1609",424275.6,4686416,424280.548,4686418.363,424295.3678,4686422.951,5.48329034429458,20.9542911558963,"FR","FO","-9","4","0.5","4","1.5","-9","-9",2016,2011,2011,"0.017980","0.002000","22.360448","0.999729","0.999729","C_Se_Se","0","0","32","10","1","0","0","0","0","0","---"
"245","V4139","M1281","M1298",424278.1,4686417,424277.1211,4686414.798,424278.563,4686414.795,2.40978198352833,2.2530854400959,"FR","FR","FR","4.5","0.5","4","1","4","0.5",2016,2012,2012,"0.023117","0.003000","22.373195","0.999733","0.999733","C_Se_Se","0","0","117","68","0","2","1","0","0","0","---"
"246","V6408","L0549","L0708",424282.7,4686417,424280.548,4686418.363,424289.0435,4686412.838,2.54732663781535,7.58697807077597,"FR","FO","FR","4","1","4","1.5","4","1",2016,2011,2011,"0.000000","0.000000","23.136183","0.999875","0.999875","C_Se_Se","0","0","12","5","0","0","0","0","0","0","---"
"247","V0034","K2023","L1649",424293.3,4686134,424184.9511,4686119.972,424265.4859,4686130.999,109.253232973694,27.9755278736387,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2016,2010,2011,"0.026969","0.004000","22.598143","0.999786","0.999786","C_Se_Se","0","0","39","44","1","2","0","0","1","1","s382_741148"
"248","V0733","L1868","K0726",424294.4,4686128,424281.2917,4686133.776,424290.4632,4686135.659,14.324444313341,8.61154313929671,"-9","-9","FR","-9","-9","-9","-9","4","1",2016,2011,2010,"0.046747","0.008000","20.766568","0.998668","0.998668","C_Se_Se","0","0","23","8","0","3","0","1","0","1","s432_102321"
"249","V6866","M1260","M1291",424294.6,4686422,424293.4774,4686421.543,424302.9437,4686422.196,1.21205600546063,8.34600177873376,"FR","FR","FR","3.5","0.5","4","1","3.5","1",2016,2012,2012,"0.000000","0.000000","23.327070","0.999897","0.999897","C_Se_Se","0","0","42","17","1","0","0","0","0","0","---"
"250","V4121","P1876","S8130",424295.7,4686420,424294.3639,4686421.295,424299.3296,4686422.115,1.86069562525608,4.2008595740445,"FR","-9","-9","3.5","0.5","-9","-9","-9","-9",2016,2013,2014,"0.000000","0.000000","24.823494","0.999977","0.999977","C_Se_Se","0","0","47","6","1","0","1","0","0","0","---"
"251","V6651","J0437","J0659",424298,4686421,424296.8805,4686418.437,424298.9703,4686414.884,2.79682842705027,6.19249045979988,"FR","-9","FR","3.5","0.5","-9","-9","4","1",2016,2009,2009,"0.037564","0.006000","21.171262","0.999111","0.999111","C_Se_Se","0","0","47","22","1","0","0","0","1","1","s1099_632387"
"252","V6735","S0374","L1693",424313.9,4686134,424241.623,4686125.629,424313.4472,4686131.549,72.7601427294153,2.4924744415424,"FO","FO","-9","3.5","2","4","1.5","-9","-9",2016,2014,2011,"0.028048","0.004000","22.119383","0.999655","0.999655","C_Se_Se","0","0","20","13","2","1","3","0","0","0","---"
"253","V6484","L1454","P1541",424803.1,4686330,424570.1068,4686428.943,424806.1078,4686327.839,253.131484598853,3.70361739944614,"FR","-9","FR","3.5","0.5","-9","-9","3.5","0.5",2016,2011,2013,"0.000000","0.000000","24.797622","0.999976","0.999976","C_Se_Se","0","0","13","6","0","0","1","0","0","0","---"
"254","V2434","P0374","P0012",425072.1,4685953,425051.5392,4685950.547,425151.2915,4685953.807,20.7066101918646,79.1956117550239,"FR","FR","FR","4","0.5","4","1","3","1",2016,2013,2013,"0.012749","0.001000","21.431753","0.999315","0.999315","C_Se_Se","0","0","61","4","0","2","1","1","0","1","s248_368997"
"255","V0923","M0841","M0837",425195.2,4685972,425192.2086,4685962.302,425196.442,4685970.931,10.1488756991722,1.63869612808793,"WR","FR","WR","1.5","0.5","4","1","2.5","1",2016,2012,2012,"0.027100","0.004000","21.917910","0.999579","0.999579","C_Se_Se","0","0","26","8","0","2","0","0","0","0","---"
