"","Kid","Pa","Ma","X_kid","Y_kid","X_pa","Y_pa","X_ma","Y_ma","Dist_pa","Dist_ma","Pheno_kid","Pheno_pa","Pheno_ma","Red_kid","Yellow_kid","Red_pa","Yellow_pa","Red_ma","Yellow_ma","year_kid","year_pa","year_ma","FDR","Pvalue","LOD","P.Pr.C_Se_Se","P.Pr.Max","MaxP.Pr.Relat","TotPaNonExc","TotMaNonExc","TotUnkNonExc","TotPairsNonExc","KidMiss","PaMiss","MaMiss","MI.Kid.Pa","MI.Kid.Ma","MI.Trio","MendIncLoci"
"84","P2635","L0494","L0505",423770.2398,4686250.836,423756.9972,4686247.134,423771.8173,4686253.56,13.7503184968112,3.14780594178255,"WR","FR","WR","2","1","3.5","1","2","1",2013,2011,2011,"0.000000","0.000000","22.621341","0.999791","0.999791","C_Se_Se","0","0","7","1","2","0","0","0","0","0","---"
"85","P0964","L1028","L1019",423770.6545,4686259.769,423775.041,4686262.696,423839.5782,4686293.641,5.27339655734563,76.7970624806353,"WR","-9","-9","2","0.5","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","22.823268","0.999830","0.999830","C_Se_Se","0","0","3","2","0","2","0","0","1","1","s1099_632387"
"86","P0739","L1095","L0505",423771.0604,4686251.977,423744.6402,4686237.558,423771.8173,4686253.56,30.098746303339,1.75464714652593,"WR","FR","WR","2","1","3.5","1","2","1",2013,2011,2011,"0.008331","0.001000","21.746664","0.999500","0.999500","C_Se_Se","0","0","36","11","2","0","0","0","0","0","---"
"87","P0966","L1024","L1028",423771.5955,4686259.21,423744.0218,4686245.231,423775.041,4686262.696,30.9147436136605,4.9013943173032,"W","W","-9","0.5","1","0.5","0.5","-9","-9",2013,2011,2011,"0.000000","0.000000","24.788366","0.999976","0.999976","C_Se_Se","0","0","4","1","0","0","2","0","0","0","---"
"88","P0965","L1079","L1028",423771.9857,4686259.728,423732.1496,4686230.428,423775.041,4686262.696,49.4510350063604,4.25956360347851,"W","Y","-9","0.5","1","0.5","2.5","-9","-9",2013,2011,2011,"0.000000","0.000000","24.228988","0.999958","0.999958","C_Se_Se","0","0","4","1","0","0","2","0","0","0","---"
"89","P2620","L0505","L0496",423772.0377,4686252.695,423771.8173,4686253.56,423785.9174,4686261.76,0.892637193249058,16.5777048194338,"FR","WR","FR","3.5","0.5","2","1","3","1",2013,2011,2011,"0.017935","0.003000","20.829917","0.998750","0.998750","C_Se_Se","0","0","36","7","0","0","2","0","0","0","---"
"90","P0120","L1086","L0505",423772.1068,4686253.316,423762.1479,4686255.291,423771.8173,4686253.56,10.1528475913284,0.378610948048743,"WR","WR","WR","2","1","1.5","1","2","1",2013,2011,2011,"0.030624","0.006000","19.492940","0.995257","0.995257","C_Se_Se","0","0","18","2","0","0","0","0","1","1","s1367_16317"
"91","P1657","L1028","L1015",423772.7376,4686260.624,423775.041,4686262.696,423824.1835,4686283.428,3.09819876101382,56.2734665968833,"WR","-9","-9","1.5","0.5","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","22.712220","0.999809","0.999809","C_Se_Se","0","0","83","5","2","2","0","0","0","0","---"
"92","P0963","L0492","L1028",423772.7521,4686259.781,423755.4159,4686245.192,423775.041,4686262.696,22.6579511751771,3.70624988504755,"W","WR","-9","1","1","2","1","-9","-9",2013,2011,2011,"0.006980","0.001000","21.631101","0.999439","0.999439","C_Se_Se","0","0","10","2","1","0","2","0","0","0","---"
"93","P0977","L1028","L1074",423772.8006,4686260.791,423775.041,4686262.696,423876.9119,4686330.835,2.94081913096282,125.480375850786,"W","-9","-9","0.5","1","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","23.206157","0.999884","0.999884","C_Se_Se","0","0","10","1","0","2","0","0","0","0","---"
"94","P0736","L0505","L0508",423774.1613,4686253.816,423771.8173,4686253.56,423808.7858,4686274.587,2.35793808229689,40.3768552673349,"WR","WR","WR","2","1","2","1","2.5","1",2013,2011,2011,"0.018102","0.003000","20.442503","0.998160","0.998160","C_Se_Se","0","0","120","24","2","0","0","0","0","0","---"
"95","P0974","L1095","L1028",423774.487,4686261.508,423744.6402,4686237.558,423775.041,4686262.696,38.2679235162934,1.3108241682998,"WR","FR","-9","2","1","3.5","1","-9","-9",2013,2011,2011,"0.000000","0.000000","21.258335","0.999185","0.999185","C_Se_Se","0","0","29","5","1","0","2","0","0","0","---"
"96","P0728","L0501","L0505",423775.0699,4686254.638,423754.9271,4686245.383,423771.8173,4686253.56,22.1672600210121,3.42658587540249,"WR","WR","WR","1.5","1.5","2.5","1","2","1",2013,2011,2011,"0.026353","0.005000","19.461948","0.995109","0.995109","C_Se_Se","0","0","9","1","1","2","0","0","1","1","s1367_16317"
"97","P2626","L1086","L1028",423775.9612,4686261.811,423762.1479,4686255.291,423775.041,4686262.696,15.2747391756855,1.27671180821684,"W","WR","-9","0.5","1","1.5","1","-9","-9",2013,2011,2011,"0.000000","0.000000","22.981202","0.999854","0.999854","C_Se_Se","0","0","21","1","0","0","2","0","0","0","---"
"98","P0919","L1028","L1023",423777.1646,4686262.861,423775.041,4686262.696,423791.1409,4686269.73,2.13000046001632,15.5730575900022,"WR","-9","-9","1.5","0.5","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","25.274287","0.999985","0.999985","C_Se_Se","0","0","3","1","0","2","0","0","0","0","---"
"99","P2584","L0505","L0496",423783.1694,4686254.189,423771.8173,4686253.56,423785.9174,4686261.76,11.3695125406166,8.05428736715362,"WR","WR","FR","2","1","2","1","3","1",2013,2011,2011,"0.042260","0.009000","20.392654","0.998066","0.998066","C_Se_Se","0","0","21","7","0","0","2","0","0","0","---"
"100","P0915","L1080","M0113",423784.4944,4686265.827,423722.2012,4686223.536,423787.3,4686268,75.2925723241016,3.5487068576606,"WO","Y","FR","2","2","1","2.5","3.5","1",2013,2011,2012,"0.000000","0.000000","22.263883","0.999702","0.999702","C_Se_Se","0","0","63","4","1","0","0","0","0","0","---"
"101","P0129","L1086","L1023",423785.9671,4686267.21,423762.1479,4686255.291,423791.1409,4686269.73,26.6348803195286,5.75487675300982,"W","WR","-9","0.5","1","1.5","1","-9","-9",2013,2011,2011,"0.000000","0.000000","25.987388","0.999993","0.999993","C_Se_Se","0","0","4","1","0","0","0","0","0","0","---"
"102","P0916","L1023","M1099",423788.1856,4686268.583,423791.1409,4686269.73,423791.3,4686269,3.17007998190889,3.14219292215945,"W","-9","Y","0.5","1","-9","-9","0.5","2.5",2013,2011,2012,"0.000000","0.000000","25.750158","0.999991","0.999991","C_Se_Se","0","0","7","1","0","0","1","0","0","0","---"
"103","P0920","L1023","L1085",423789.15,4686268.119,423791.1409,4686269.73,423860.4249,4686315.303,2.56105521445941,85.4777235660736,"WR","-9","-9","1.5","1","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","25.247496","0.999985","0.999985","C_Se_Se","0","0","136","4","1","0","3","0","0","0","---"
"104","P2652","L1028","L1023",423789.2269,4686268.156,423775.041,4686262.696,423791.1409,4686269.73,15.2003736404435,2.4780782877123,"W","-9","-9","0.5","1","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","24.690338","0.999974","0.999974","C_Se_Se","0","0","3","1","0","2","0","0","0","0","---"
"105","P1061","J0284","K0606",423789.3356,4686039.374,423801.1674,4686054.808,423807.3891,4686042.946,19.4473609328025,18.4034791888313,"W","FR","-9","0.5","1","3","1","-9","-9",2013,2009,2010,"0.000000","0.000000","23.955537","0.999945","0.999945","C_Se_Se","0","0","27","3","0","0","1","0","0","0","---"
"106","P1316","K1143","J0284",423790.0809,4686039.356,423799.031,4686038.1,423801.1674,4686054.808,9.03779984345883,19.0177492428876,"WR","-9","FR","1.5","1","-9","-9","3","1",2013,2010,2009,"0.000000","0.000000","24.313219","0.999962","0.999962","C_Se_Se","0","0","5","1","1","1","0","0","0","0","---"
"107","P0188","L1086","L1023",423790.5954,4686269.906,423762.1479,4686255.291,423791.1409,4686269.73,31.9821587960704,0.573189541077173,"WR","WR","-9","2","1","1.5","1","-9","-9",2013,2011,2011,"0.022855","0.004000","19.463885","0.995118","0.995118","C_Se_Se","0","0","37","3","0","0","0","1","0","1","s1387_197749"
"108","P2634","L0507","L0502",423790.8705,4686263.586,423749.4594,4686242.095,423789.0794,4686263.235,46.6555707737978,1.82516854289286,"FO","-9","-9","4","2","-9","-9","-9","-9",2013,2011,2011,"0.008609","0.001000","21.959110","0.999596","0.999596","C_Se_Se","0","0","55","28","1","1","1","0","0","0","---"
"109","P0732","L0503","L1040",423791.0798,4686262.932,423790.7518,4686264.167,423843.8105,4686297.009,1.27781414955959,62.7835062055561,"WR","W","FR","2.5","1","0.5","1","4","1",2013,2011,2011,"0.049150","0.011000","19.835028","0.996627","0.996627","C_Se_Se","0","0","45","4","0","2","0","0","1","1","s382_741148"
"110","P0412","L0502","M1658",423791.6263,4686262.675,423789.0794,4686263.235,423799.9741,4686269.142,2.60773840917073,10.5597279246259,"FR","-9","FR","4","1","-9","-9","4","1",2013,2011,2012,"0.000000","0.000000","22.414434","0.999743","0.999743","C_Se_Se","0","0","12","10","3","1","0","0","0","0","---"
"111","P0913","L1023","L0510",423791.841,4686269.595,423791.1409,4686269.73,423816.7701,4686278.742,0.712997202108156,26.5542395072471,"WR","-9","-9","2","1","-9","-9","-9","-9",2013,2011,2011,"0.045953","0.010000","20.593811","0.998418","0.998418","C_Se_Se","0","0","205","40","0","0","0","0","0","0","---"
"112","P1062","K0357","L0161",423791.9891,4686037.751,423780.0859,4686034.761,423795.8,4686040.297,12.2729894582107,4.58312936870864,"WR","WO","-9","1.5","1","2","3","-9","-9",2013,2010,2011,"0.000000","0.000000","22.149209","0.999666","0.999666","C_Se_Se","0","0","31","6","0","0","0","0","0","0","---"
"113","P2397","K0544","J1676",423791.9949,4686037.885,423792.6235,4686036.645,423797.3924,4686028.117,1.39022946327207,11.1600551187386,"WO","-9","-9","1.5","2.5","-9","-9","-9","-9",2013,2010,2009,"0.038403","0.008000","20.565586","0.998372","0.998372","C_Se_Se","0","0","11","3","2","0","2","0","0","0","---"
"114","P1351","L0335","L0333",423793.1564,4686331.961,423788.2999,4686331.22,423851.494,4686352.612,4.91270528838438,61.8848880967475,"W","WO","WR","0.5","1.5","2","3.5","2.5","1",2013,2011,2011,"0.022754","0.004000","21.325047","0.999238","0.999238","C_Se_Se","0","0","27","5","0","1","3","1","0","1","ros_assembly_620992"
"115","P0903","L1107","L1023",423793.4196,4686270.575,423720.6081,4686222.818,423791.1409,4686269.73,87.0760907555696,2.43032892623005,"WR","-9","-9","1.5","1","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","23.384268","0.999903","0.999903","C_Se_Se","0","0","24","1","0","0","0","0","0","0","---"
"116","P0918","L1023","L1021",423793.425,4686270.524,423791.1409,4686269.73,423801.328,4686275.797,2.4181705501422,9.50062829503037,"W","-9","-9","0.5","1","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","23.828353","0.999938","0.999938","C_Se_Se","0","0","2","1","0","0","0","0","0","0","---"
"117","P1355","L0335","K1000",423794.2843,4686332.632,423788.2999,4686331.22,423847.9153,4686371.515,6.14872241701762,66.2432777718349,"FO","WO","-9","4","3","2","3.5","-9","-9",2013,2011,2010,"0.000000","0.000000","22.432234","0.999748","0.999748","C_Se_Se","0","0","13","2","0","1","1","0","0","0","---"
"118","P1360","L0335","J0718",423801.9029,4686334.717,423788.2999,4686331.22,423810.1385,4686337.584,14.0453059063571,8.72036675593753,"WO","WO","Y","1.5","2.5","2","3.5","0.2","3",2013,2011,2009,"0.012660","0.002000","20.718599","0.998603","0.998603","C_Se_Se","0","0","25","3","0","1","0","0","0","0","---"
"119","P3219","L1516","M1372",423814.3086,4686340.06,423559.948,4686436.664,423823.0316,4686342.673,272.087573491371,9.1059594774131,"FO","-9","FO","4","2.5","-9","-9","4","2.5",2013,2011,2012,"0.021794","0.004000","20.980018","0.998924","0.998924","C_Se_Se","0","0","3","1","1","1","0","0","1","1","ros_assembly_737420"
"120","P2638","L1086","M0103",423820.3429,4686286.935,423762.1479,4686255.291,423821.9,4686286,66.2419863905223,1.81625587661577,"FR","WR","WR","3.5","1","1.5","1","2","1",2013,2011,2012,"0.000000","0.000000","23.182262","0.999881","0.999881","C_Se_Se","0","0","62","2","0","0","0","0","0","0","---"
"121","P3396","L1509","K2027",423821.2894,4686332.432,423848.9694,4686371.04,423856.0281,4686356.846,47.5053687913291,42.4596358166544,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2013,2011,2010,"0.000000","0.000000","23.711550","0.999930","0.999930","C_Se_Se","0","0","3","2","2","3","1","0","0","0","---"
"122","P3389","L0334","L0358",423822.2219,4686332.17,423811.6247,4686338.182,423824.9747,4686328.191,12.1837921782031,4.8384242106645,"FR","FO","FR","4","1","3","1.5","4","0.5",2013,2011,2011,"0.000000","0.000000","22.492224","0.999763","0.999763","C_Se_Se","0","0","6","1","0","0","4","0","0","0","---"
"123","P0912","L1017","L1040",423823.0769,4686287.524,423822.7485,4686283.134,423843.8105,4686297.009,4.40226607160816,22.8001621474538,"FR","-9","FR","4","1","-9","-9","4","1",2013,2011,2011,"0.000000","0.000000","23.017857","0.999860","0.999860","C_Se_Se","0","0","10","1","1","0","0","0","0","0","---"
"124","P2533","L0508","L1015",423823.2376,4686282.375,423808.7858,4686274.587,423824.1835,4686283.428,16.4166825892114,1.41546310818308,"FR","WR","-9","4","0.5","2.5","1","-9","-9",2013,2011,2011,"0.000000","0.000000","22.986196","0.999855","0.999855","C_Se_Se","0","0","7","3","1","0","0","0","0","0","---"
"125","P0902","L1045","L0347",423823.6079,4686286.582,423823.05,4686286.613,424104.45,4686427.548,0.558760601675343,314.235100344343,"WR","-9","WR","2","1","-9","-9","2.5","1",2013,2011,2011,"0.008440","0.001000","21.618969","0.999432","0.999432","C_Se_Se","0","0","32","2","0","3","2","0","0","0","---"
"126","P0295","L0510","L1015",423823.9715,4686281.387,423816.7701,4686278.742,423824.1835,4686283.428,7.67177860486149,2.05198075059708,"FO","-9","-9","4","2.5","-9","-9","-9","-9",2013,2011,2011,"0.039279","0.008000","20.107361","0.997429","0.997429","C_Se_Se","0","0","18","5","0","0","0","0","1","1","s1367_16317"
"127","P3394","L0331","L0358",423824.6083,4686329.381,423821.2245,4686341.42,423824.9747,4686328.191,12.5055037258409,1.24513009801166,"FR","FR","FR","4","1","4.5","1","4","0.5",2013,2011,2011,"0.000000","0.000000","24.042755","0.999950","0.999950","C_Se_Se","0","0","5","2","1","0","4","0","0","0","---"
"128","P3439","L0331","L0358",423824.8746,4686328.854,423821.2245,4686341.42,423824.9747,4686328.191,13.0853959053898,0.670513990053584,"FR","FR","FR","4","1","4.5","1","4","0.5",2013,2011,2011,"0.000000","0.000000","23.838178","0.999938","0.999938","C_Se_Se","0","0","4","2","0","0","4","0","0","0","---"
"129","P2653","L1017","L1015",423825.7656,4686281.195,423822.7485,4686283.134,423824.1835,4686283.428,3.58644857865347,2.73666391981772,"FO","-9","-9","4","2.5","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","25.421892","0.999987","0.999987","C_Se_Se","0","0","6","2","2","0","0","0","0","0","---"
"130","P2650","L1015","L1040",423825.8838,4686280.926,423824.1835,4686283.428,423843.8105,4686297.009,3.02506596485572,24.0838008187796,"FO","-9","FR","4","1.5","-9","-9","4","1",2013,2011,2011,"0.000000","0.000000","23.219376","0.999885","0.999885","C_Se_Se","0","0","16","5","1","0","0","0","0","0","---"
"131","P0269","L1017","L1015",423826.0686,4686282.699,423822.7485,4686283.134,423824.1835,4686283.428,3.34847562477636,2.02114893327182,"FO","-9","-9","4","1.5","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","21.993282","0.999609","0.999609","C_Se_Se","0","0","22","2","0","0","0","0","1","1","s382_741148"
"132","P0211","L1017","L1015",423826.2435,4686282.153,423822.7485,4686283.134,423824.1835,4686283.428,3.63006694144046,2.42264834446528,"FR","-9","-9","4","1","-9","-9","-9","-9",2013,2011,2011,"0.049492","0.011000","20.842535","0.998766","0.998766","C_Se_Se","0","0","38","14","1","0","0","0","1","1","s382_741148"
"133","P0250","L0504","L1015",423827.2765,4686282.923,423804.0688,4686272.381,423824.1835,4686283.428,25.4898235242283,3.13395500922505,"FR","-9","-9","4","1","-9","-9","-9","-9",2013,2011,2011,"0.042415","0.009000","19.301656","0.994263","0.994263","C_Se_Se","0","0","24","9","0","1","0","0","1","1","s1367_16317"
"134","P0251","L1015","L0522",423827.5722,4686281.6,423824.1835,4686283.428,423866.8112,4686322.395,3.85030799969944,56.6032785799023,"FO","-9","FR","3.5","2","-9","-9","3.5","1",2013,2011,2011,"0.000000","0.000000","23.219008","0.999885","0.999885","C_Se_Se","0","0","24","9","0","0","1","0","0","0","---"
"135","P0091","J1233","K0103",423831.7233,4686041.617,423831.555,4686046.425,423892.1673,4686065.313,4.81094469848379,64.9228584707805,"WR","WR","FR","1.5","1","2","1","3.5","1",2013,2009,2010,"0.000000","0.000000","24.983840","0.999980","0.999980","C_Se_Se","0","0","4","1","0","1","1","0","0","0","---"
"136","P2383","J0319","J0594",423835.1588,4686046.624,423850.1416,4686045.082,423894.5966,4686044.813,15.0619407726293,59.4653831219543,"WR","FR","FR","2","0.5","3","1","4","1",2013,2009,2009,"0.012598","0.002000","22.334788","0.999722","0.999722","C_Se_Se","0","0","12","6","3","1","1","0","0","0","---"
"137","P0010","J1569","J0319",423836.8169,4686041.919,423792.6295,4686044.826,423850.1416,4686045.082,44.282919593936,13.6949698464065,"WO","WR","FR","2","2","2","1","3","1",2013,2009,2009,"0.007641","0.001000","22.429889","0.999747","0.999747","C_Se_Se","0","0","2","1","0","0","1","0","0","0","---"
"138","P2805","J0477","K0435",423837.3276,4686041.674,423826.9183,4686040.79,423880.4967,4686060.95,10.4467689976041,47.2772183068189,"Y","W","-9","1","2.5","0.5","1","-9","-9",2013,2009,2010,"0.030745","0.006000","19.540790","0.995478","0.995478","C_Se_Se","0","0","165","9","0","1","0","0","1","1","s432_102321"
"139","P3331","L0367","K1000",423837.4114,4686356.821,423837.204,4686357.431,423847.9153,4686371.515,0.644294000635141,18.0622687164928,"FR","FR","-9","3.5","0.5","3.5","1","-9","-9",2013,2011,2010,"0.000000","0.000000","23.826830","0.999937","0.999937","C_Se_Se","0","0","34","2","0","1","1","0","0","0","---"
"140","P0083","J0284","J0319",423837.8516,4686046.723,423801.1674,4686054.808,423850.1416,4686045.082,37.5645811189305,12.399071779731,"WO","FR","FR","2.5","2","3","1","3","1",2013,2009,2009,"0.000000","0.000000","23.509266","0.999914","0.999914","C_Se_Se","0","0","10","2","0","0","1","0","0","0","---"
"141","P0538","J1550","J1583",423838.6451,4686048.213,423843.0615,4686059.825,423924.0891,4686084.487,12.4234911741289,92.824997775064,"WR","WR","-9","1.5","0.5","2","1.5","-9","-9",2013,2009,2009,"0.022264","0.004000","21.817949","0.999534","0.999534","C_Se_Se","0","0","161","46","0","0","0","0","0","0","---"
"142","P2643","L1019","L1081",423839.7218,4686292.166,423839.5782,4686293.641,423842.7875,4686300.991,1.48197367011159,9.3423306242687,"FO","-9","-9","4","2","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","24.156595","0.999955","0.999955","C_Se_Se","0","0","19","1","0","0","0","0","0","0","---"
"143","P0169","J1553","K0110",423839.8766,4686047.223,423842.5577,4686046.638,423844.8477,4686047.519,2.74417969708381,4.9799047390202,"Y","WO","Y","0.5","2","2","2.5","1","2",2013,2009,2010,"0.026034","0.005000","22.086535","0.999644","0.999644","C_Se_Se","0","0","20","5","0","0","2","0","0","0","---"
"144","P0431","K0612","K0110",423841.1957,4686046.602,423840.1693,4686049.026,423844.8477,4686047.519,2.6323512224336,3.76536757842885,"WR","-9","Y","2","1","-9","-9","1","2",2013,2010,2010,"0.049665","0.011000","18.923912","0.991652","0.991652","C_Se_Se","0","0","12","2","2","4","2","1","0","1","ros_assembly_748981"
"145","P0904","L0504","L1027",423842.4926,4686300.163,423804.0688,4686272.381,423843.0109,4686302.226,47.4154819697128,2.12711163090565,"WR","-9","-9","2","1","-9","-9","-9","-9",2013,2011,2011,"0.022168","0.004000","21.619173","0.999432","0.999432","C_Se_Se","0","0","18","6","0","1","0","0","0","0","---"
"146","P0197","K0110","K0433",423842.9013,4686047.345,423844.8477,4686047.519,423878.9379,4686058.257,1.95416195849656,37.6524671644481,"WR","Y","-9","2","1.5","1","2","-9","-9",2013,2010,2010,"0.008020","0.001000","21.738949","0.999496","0.999496","C_Se_Se","0","0","35","14","0","2","0","0","0","0","---"
"147","P3330","L1509","L1513",423844.1651,4686375.666,423848.9694,4686371.04,423849.0831,4686370.345,6.66942085129505,7.24567215687864,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2013,2011,2011,"0.012537","0.002000","21.429329","0.999313","0.999313","C_Se_Se","0","0","8","3","2","3","0","0","0","0","---"
"148","P3220","L1513","K1883",423844.6048,4686376.542,423849.0831,4686370.345,423887.0509,4686468.039,7.64578183692874,100.863137042827,"W","-9","-9","0.5","0.5","-9","-9","-9","-9",2013,2011,2010,"0.042107","0.009000","20.610356","0.998444","0.998444","C_Se_Se","0","0","68","7","1","0","2","1","0","1","s694_100451"
"149","P3201","L1509","L1513",423845.0273,4686375.978,423848.9694,4686371.04,423849.0831,4686370.345,6.31854385208304,6.94119605284711,"FR","-9","-9","3.5","1","-9","-9","-9","-9",2013,2011,2011,"0.042570","0.009000","19.672808","0.996035","0.996035","C_Se_Se","0","0","8","2","0","3","0","0","1","1","s1367_16317"
"150","P2531","M1228","L0526",423845.2518,4686302.894,423847.7041,4686305.643,423859.0811,4686319.499,3.68385345648212,21.6096173837819,"FO","WR","FO","3.5","1.5","2","1.5","3","2",2013,2012,2011,"0.000000","0.000000","21.178621","0.999118","0.999118","C_Se_Se","0","0","10","5","0","1","0","0","0","0","---"
"151","P2644","L1015","L1040",423846.1283,4686293.222,423824.1835,4686283.428,423843.8105,4686297.009,24.0311606676669,4.43999615274333,"FO","-9","FR","4","1.5","-9","-9","4","1",2013,2011,2011,"0.000000","0.000000","22.896674","0.999842","0.999842","C_Se_Se","0","0","26","5","2","0","0","0","0","0","---"
"152","P2657","L0509","L1040",423846.9608,4686293.592,423797.109,4686267.836,423843.8105,4686297.009,56.1121510837277,4.64761004022498,"WO","-9","FR","1.5","2","-9","-9","4","1",2013,2011,2011,"0.012476","0.002000","19.288187","0.994186","0.994186","C_Se_Se","0","0","13","1","0","1","0","0","1","1","s382_741148"
"153","P1310","K1000","L1090",423847.9558,4686378.078,423847.9153,4686371.515,423869.9321,4686321.056,6.5631249608,61.1102793781499,"WR","-9","-9","1.5","1","-9","-9","-9","-9",2013,2010,2011,"0.022457","0.004000","20.817937","0.998735","0.998735","C_Se_Se","0","0","27","11","0","1","0","0","0","0","---"
"154","P3218","K1000","L1504",423848.2472,4686373.285,423847.9153,4686371.515,423849.8227,4686371.959,1.80084913629871,2.05924166892577,"W","-9","-9","0.5","0.5","-9","-9","-9","-9",2013,2010,2011,"0.026140","0.005000","20.446369","0.998167","0.998167","C_Se_Se","0","0","2","1","0","1","1","0","1","1","ros_assembly_758578"
"155","P3323","K1000","L1509",423848.5187,4686368.848,423847.9153,4686371.515,423848.9694,4686371.04,2.73440680166759,2.23785488563015,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2013,2010,2011,"0.037979","0.008000","18.683038","0.989402","0.989402","C_Se_Se","0","0","25","2","0","1","3","0","1","1","s1099_632387"
"156","P3142","K1000","L0516",423849.5354,4686373.664,423847.9153,4686371.515,423869.4773,4686323.602,2.6912682903971,53.8876907985782,"FR","-9","FR","3","1","-9","-9","3.5","1",2013,2010,2011,"0.000000","0.000000","21.816165","0.999533","0.999533","C_Se_Se","0","0","110","18","0","1","4","0","0","0","---"
"157","P3151","K1000","K2026",423850.2508,4686375.177,423847.9153,4686371.515,423854.6397,4686377.522,4.34336324216951,4.97608965041346,"W","-9","-9","0.5","0.5","-9","-9","-9","-9",2013,2010,2010,"0.008552","0.001000","22.019332","0.999619","0.999619","C_Se_Se","0","0","2","1","0","1","1","0","0","0","---"
"158","P1217","L0450","L1052",423850.8249,4686297.038,423813.9411,4686323.969,423848.9431,4686300.592,45.6693930705626,4.02145337452228,"FO","FR","-9","4","1.5","4","1","-9","-9",2013,2011,2011,"0.022360","0.004000","19.903162","0.996848","0.996848","C_Se_Se","0","0","14","5","2","1","4","0","0","0","---"
"159","P3148","L0302","L0421",423852.2598,4686384.913,423851.6096,4686385.152,423877.8269,4686416.709,0.692734465719317,40.8002722835884,"-9","FO","Y","-9","-9","4","2.5","1","3",2013,2011,2011,"0.039130","0.008000","18.409696","0.986117","0.986117","C_Se_Se","0","0","37","2","0","2","2","1","1","2","s1367_16317,s382_741148"
"160","P0711","L1082","L0526",423853.7554,4686309.608,423855.5207,4686310.017,423859.0811,4686319.499,1.81206100611484,11.2336530784277,"Y","-9","FO","1","2.5","-9","-9","3","2",2013,2011,2011,"0.000000","0.000000","22.969487","0.999853","0.999853","C_Se_Se","0","0","28","4","2","3","0","0","0","0","---"
"161","P3208","L0302","L1047",423854.2985,4686380.814,423851.6096,4686385.152,423866.916,4686317.593,5.10376598264404,64.4677915492616,"-9","FO","-9","-9","-9","4","2.5","-9","-9",2013,2011,2011,"0.000000","0.000000","21.427922","0.999312","0.999312","C_Se_Se","0","0","20","4","1","2","1","1","0","1","s1367_16317"
"162","P3156","L0302","K2026",423854.9463,4686380.38,423851.6096,4686385.152,423854.6397,4686377.522,5.82284731800208,2.87439864320334,"-9","FO","-9","-9","-9","4","2.5","-9","-9",2013,2011,2010,"0.012416","0.002000","21.805484","0.999528","0.999528","C_Se_Se","0","0","12","1","0","2","1","1","0","1","s432_102321"
"163","P3158","L0299","K1573",423855.7631,4686383.81,423850.1815,4686355.438,423856.672,4686384.463,28.9158199353196,1.11915513276704,"FR","FR","-9","4","1","3.5","1","-9","-9",2013,2011,2010,"0.021979","0.004000","20.754375","0.998652","0.998652","C_Se_Se","0","0","7","4","2","1","0","0","0","0","---"
"164","P0702","L1085","L0512",423857.1424,4686311.822,423860.4249,4686315.303,423863.7927,4686323.439,4.78457597432312,13.3858574287393,"WO;WR","-9","-9","2;2","2.5;1","-9","-9","-9","-9",2013,2011,2011,"0.007134","0.001000","21.625129","0.999435","0.999435","C_Se_Se","0","0","77","13","1","3","1","0","1","1","s1099_632387"
"165","P1661","L0529","L0513",423857.4899,4686320.978,423838.4367,4686341.355,423862.8383,4686318.301,27.8970708005707,5.98094570790784,"Y","Y","FR","0.5","2.5","1","2.5","4","1",2013,2011,2011,"0.000000","0.000000","23.148781","0.999877","0.999877","C_Se_Se","0","0","58","3","0","0","1","0","0","0","---"
"166","P1671","L0529","L0347",423859.0978,4686319.676,423838.4367,4686341.355,424104.45,4686427.548,29.9476225137998,268.018787455182,"FR","Y","WR","4","1","1","2.5","2.5","1",2013,2011,2011,"0.012357","0.002000","19.799794","0.996506","0.996506","C_Se_Se","0","0","56","2","0","0","2","1","0","1","ros_assembly_737420"
"167","P2670","L0526","L0530",423859.1631,4686321.662,423859.0811,4686319.499,423863.6355,4686322.582,2.16455376434547,4.56604443269062,"FO","FO","FR","3.5","1.5","3","2","3","1",2013,2011,2011,"0.000000","0.000000","21.912038","0.999576","0.999576","C_Se_Se","0","0","26","5","0","0","1","0","1","1","s91_181717"
"168","P1677","L0524","L0513",423860.1288,4686316.774,423860.5492,4686315.829,423862.8383,4686318.301,1.0342925894376,3.1101638621268,"FR","FR","FR","3","0.5","3","1","4","1",2013,2011,2011,"0.045791","0.010000","20.993920","0.998939","0.998939","C_Se_Se","0","0","22","11","2","2","1","0","0","0","---"
